id,product-name,console-name,loose-price,psa-10-price,price-difference,release-date,sales-volume
3508396,Kingdra #TG03,Pokemon Astral Radiance,5.01,70.94,65.92999999999999,2022-05-27,732
3489670,Machamp V #171,Pokemon Astral Radiance,8.35,49.0,40.65,2022-05-27,178
3489671,Machamp V #172,Pokemon Astral Radiance,148.95,370.9,221.95,2022-05-27,783
3489693,Machamp VMAX #194,Pokemon Astral Radiance,10.99,49.99,39.0,2022-05-27,228
3489676,Origin Forme Dialga V #177,Pokemon Astral Radiance,52.36,192.5,140.14,2022-05-27,879
3489698,Origin Forme Dialga VSTAR #198,Pokemon Astral Radiance,14.0,47.75,33.75,2022-05-27,166
3489710,Origin Forme Dialga VSTAR #210,Pokemon Astral Radiance,11.18,52.5,41.32,2022-05-27,326
3489666,Origin Forme Palkia V #167,Pokemon Astral Radiance,55.94,233.75,177.81,2022-05-27,943
3489691,Origin Forme Palkia VSTAR #192,Pokemon Astral Radiance,12.5,48.6,36.1,2022-05-27,160
3489708,Origin Forme Palkia VSTAR #208,Pokemon Astral Radiance,9.46,36.53,27.07,2022-05-27,292
3489687,Roxanne #188,Pokemon Astral Radiance,7.53,37.3,29.769999999999996,2022-05-27,362
3508409,Shadow Rider Calyrex V #TG17,Pokemon Astral Radiance,7.05,37.5,30.45,2022-05-27,375
3508410,Shadow Rider Calyrex VMAX #TG18,Pokemon Astral Radiance,8.25,41.17,32.92,2022-05-27,403
3508405,Starmie V #TG13,Pokemon Astral Radiance,84.3,319.82,235.51999999999998,2022-05-27,1540
3489714,Temple of Sinnoh #214,Pokemon Astral Radiance,8.97,36.0,27.03,2022-05-27,290
3508413,Zacian V #TG21,Pokemon Astral Radiance,17.3,84.46,67.16,2022-05-27,600
3508414,Zamazenta V #TG22,Pokemon Astral Radiance,6.32,34.86,28.54,2022-05-27,417
959609,Darkrai EX #118,Pokemon BREAKpoint,18.22,225.0,206.78,2016-03-02,330
959608,Espeon EX #117,Pokemon BREAKpoint,25.1,285.0,259.9,2016-03-02,535
959543,Espeon EX #52,Pokemon BREAKpoint,9.0,105.64,96.64,2016-03-02,261
959532,Greninja BREAK #41,Pokemon BREAKpoint,6.93,187.5,180.57,2016-03-02,290
959605,Gyarados EX #114,Pokemon BREAKpoint,23.95,197.5,173.55,2016-03-02,494
959615,Gyarados EX #123,Pokemon BREAKpoint,50.7,796.57,745.87,2016-03-02,989
959517,Gyarados EX #26,Pokemon BREAKpoint,6.14,122.5,116.36,2016-03-02,242
959612,Ho-Oh EX #121,Pokemon BREAKpoint,17.64,193.42,175.77999999999997,2016-03-02,578
959606,M Gyarados EX #115,Pokemon BREAKpoint,42.89,336.35,293.46000000000004,2016-03-02,459
959518,M Gyarados EX #27,Pokemon BREAKpoint,15.56,107.5,91.94,2016-03-02,297
959611,M Scizor EX #120,Pokemon BREAKpoint,19.35,129.0,109.65,2016-03-02,269
959568,M Scizor EX #77,Pokemon BREAKpoint,8.52,88.0,79.48,2016-03-02,299
959607,Manaphy EX #116,Pokemon BREAKpoint,8.0,90.5,82.5,2016-03-02,300
959610,Scizor EX #119,Pokemon BREAKpoint,8.65,130.78,122.13,2016-03-02,313
959613,Skyla #122,Pokemon BREAKpoint,39.5,301.3,261.8,2016-03-02,738
959350,Brigette #161,Pokemon BREAKthrough,19.62,276.72,257.1,2015-11-04,403
959249,Gengar [Holo] #60,Pokemon BREAKthrough,8.99,325.01,316.02,2015-11-04,284
959351,Giovanni's Scheme #162,Pokemon BREAKthrough,14.96,150.0,135.04,2015-11-04,408
959345,Glalie EX #155,Pokemon BREAKthrough,5.0,102.5,97.5,2015-11-04,229
959343,Houndoom EX #153,Pokemon BREAKthrough,14.41,195.76,181.35,2015-11-04,304
959341,M Glalie EX #156,Pokemon BREAKthrough,10.33,205.0,194.67,2015-11-04,235
959223,M Glalie EX #35,Pokemon BREAKthrough,5.0,43.99,38.99,2015-11-04,210
959344,M Houndoom EX #154,Pokemon BREAKthrough,18.5,299.99,281.49,2015-11-04,297
959210,M Houndoom EX #22,Pokemon BREAKthrough,9.99,119.95,109.96000000000001,2015-11-04,370
959348,M Mewtwo EX #159,Pokemon BREAKthrough,39.51,399.96,360.45,2015-11-04,433
959349,M Mewtwo EX #160,Pokemon BREAKthrough,24.15,749.99,725.84,2015-11-04,410
959252,M Mewtwo EX #63,Pokemon BREAKthrough,12.35,163.48,151.13,2015-11-04,261
959253,M Mewtwo EX #64,Pokemon BREAKthrough,16.0,144.99,128.99,2015-11-04,307
959346,Mewtwo EX #157,Pokemon BREAKthrough,19.99,299.46,279.46999999999997,2015-11-04,305
959347,Mewtwo EX #158,Pokemon BREAKthrough,17.99,224.99,207.0,2015-11-04,392
959352,Mewtwo EX #163,Pokemon BREAKthrough,35.0,662.0,627.0,2015-11-04,503
959353,Mewtwo EX #164,Pokemon BREAKthrough,39.22,527.93,488.7099999999999,2015-11-04,441
959238,Raichu BREAK #50,Pokemon BREAKthrough,5.2,55.49,50.29,2015-11-04,213
715637,Abra [1st Edition] #43,Pokemon Base Set,17.92,279.0,261.08,1995-06-01,475
630414,Alakazam #1,Pokemon Base Set,25.28,819.56,794.28,1995-06-01,1649
715590,Alakazam [1st Edition] #1,Pokemon Base Set,285.02,10749.5,10464.48,1995-06-01,148
715692,Alakazam [Shadowless] #1,Pokemon Base Set,54.48,4999.99,4945.51,1995-06-01,300
715612,Arcanine [1st Edition] #23,Pokemon Base Set,81.0,887.5,806.5,1995-06-01,234
715714,Arcanine [Shadowless] #23,Pokemon Base Set,6.92,210.27,203.35000000000002,1995-06-01,251
715708,Beedrill [Shadowless] #17,Pokemon Base Set,6.97,156.76,149.79,1995-06-01,253
715680,Bill [1st Edition] #91,Pokemon Base Set,15.22,169.33,154.11,1995-06-01,148
630415,Blastoise #2,Pokemon Base Set,69.77,2873.73,2803.96,1999-01-09,2228
715591,Blastoise [1st Edition] #2,Pokemon Base Set,705.94,20659.69,19953.75,1995-06-01,194
715693,Blastoise [Shadowless] #2,Pokemon Base Set,140.89,12611.87,12470.980000000001,1995-06-01,329
2189363,Booster Pack,Pokemon Base Set,443.42,740.19,296.77000000000004,1999-01-09,1021
6245979,Booster Pack [Shadowless],Pokemon Base Set,1043.76,1363.72,319.96000000000004,,146
715632,Bulbasaur [1st Edition] #44,Pokemon Base Set,111.44,1910.14,1798.7,1995-06-01,272
715735,Bulbasaur [Shadowless] #44,Pokemon Base Set,6.47,234.33,227.86,1995-06-01,582
715633,Caterpie [1st Edition] #45,Pokemon Base Set,19.99,278.02,258.03,1995-06-01,201
630416,Chansey #3,Pokemon Base Set,11.5,1945.34,1933.84,1995-06-01,1776
715592,Chansey [1st Edition] #3,Pokemon Base Set,265.9,40000.0,39734.1,1995-06-01,160
715694,Chansey [Shadowless] #3,Pokemon Base Set,40.75,2837.64,2796.89,1995-06-01,307
630417,Charizard #4,Pokemon Base Set,236.5,9066.1,8829.6,1999-01-09,2411
7096109,Charizard [1999-2000] #4,Pokemon Base Set,258.73,8931.07,8672.34,1999-10-08,159
715593,Charizard [1st Edition] #4,Pokemon Base Set,4175.0,270858.95,266683.95,1999-02-05,168
715695,Charizard [Shadowless] #4,Pokemon Base Set,581.61,5898.0,5316.39,1995-06-01,441
7418436,Charmander [1999-2000] #46,Pokemon Base Set,5.02,98.0,92.98,,154
715634,Charmander [1st Edition] #46,Pokemon Base Set,83.0,1016.32,933.32,1995-06-01,787
715613,Charmeleon [1st Edition] #24,Pokemon Base Set,79.75,1099.99,1020.24,1995-06-01,256
630418,Clefairy #5,Pokemon Base Set,11.39,1244.72,1233.33,1995-06-01,1518
715659,Clefairy Doll [1st Edition] #70,Pokemon Base Set,36.15,500.71,464.56,1995-06-01,110
3839426,Clefairy Doll [Shadowless] #70,Pokemon Base Set,9.83,234.18,224.35,,116
715594,Clefairy [1st Edition] #5,Pokemon Base Set,211.91,8499.99,8288.08,1995-06-01,115
715696,Clefairy [Shadowless] #5,Pokemon Base Set,35.0,2237.5,2202.5,1995-06-01,307
715669,Defender [1st Edition] #80,Pokemon Base Set,10.04,191.51,181.47,1995-06-01,142
630485,Devolution Spray #72,Pokemon Base Set,6.06,204.25,198.19,1995-06-01,393
715661,Devolution Spray [1st Edition] #72,Pokemon Base Set,16.75,692.09,675.34,1995-06-01,124
715614,Dewgong [1st Edition] #25,Pokemon Base Set,16.87,400.0,383.13,1995-06-01,330
715635,Diglett [1st Edition] #47,Pokemon Base Set,15.55,207.56,192.01,1995-06-01,386
715636,Doduo [1st Edition] #48,Pokemon Base Set,13.63,227.55,213.92000000000002,1995-06-01,394
715685,Double Colorless Energy [1st Edition] #96,Pokemon Base Set,13.5,445.0,431.5,1995-06-01,156
630431,Dragonair #18,Pokemon Base Set,6.14,198.65,192.51000000000002,1995-06-01,565
715607,Dragonair [1st Edition] #18,Pokemon Base Set,118.5,2285.5,2167.0,1995-06-01,153
715709,Dragonair [Shadowless] #18,Pokemon Base Set,15.12,435.0,419.88,1995-06-01,231
715615,Dratini [1st Edition] #26,Pokemon Base Set,35.78,692.44,656.6600000000001,1995-06-01,199
715638,Drowzee [1st Edition] #49,Pokemon Base Set,14.0,202.5,188.5,1995-06-01,386
630432,Dugtrio #19,Pokemon Base Set,5.13,100.24,95.11,1995-06-01,608
715608,Dugtrio [1st Edition] #19,Pokemon Base Set,41.55,749.99,708.44,1995-06-01,143
715710,Dugtrio [Shadowless] #19,Pokemon Base Set,6.38,148.94,142.56,1995-06-01,161
630433,Electabuzz #20,Pokemon Base Set,5.32,110.75,105.43,1995-06-01,718
715609,Electabuzz [1st Edition] #20,Pokemon Base Set,73.14,741.53,668.39,1995-06-01,130
715711,Electabuzz [Shadowless] #20,Pokemon Base Set,8.18,200.0,191.82,1995-06-01,184
715610,Electrode [1st Edition] #21,Pokemon Base Set,40.0,509.34,469.34,1995-06-01,146
715712,Electrode [Shadowless] #21,Pokemon Base Set,9.99,149.99,140.0,1995-06-01,188
715681,Energy Removal [1st Edition] #92,Pokemon Base Set,14.15,198.99,184.84,1995-06-01,138
715670,Energy Retrieval [1st Edition] #81,Pokemon Base Set,12.59,140.0,127.41,1995-06-01,103
715616,Farfetch'd [1st Edition] #27,Pokemon Base Set,30.98,358.9,327.91999999999996,1995-06-01,191
715686,Fighting Energy [1st Edition] #97,Pokemon Base Set,7.38,127.5,120.12,1995-06-01,207
715687,Fire Energy [1st Edition] #98,Pokemon Base Set,8.18,190.0,181.82,1995-06-01,222
715671,Full Heal [1st Edition] #82,Pokemon Base Set,8.99,170.34,161.35,1995-06-01,331
715639,Gastly [1st Edition] #50,Pokemon Base Set,14.5,300.0,285.5,1995-06-01,430
715688,Grass Energy [1st Edition] #99,Pokemon Base Set,10.74,154.25,143.51,1995-06-01,190
715617,Growlithe [1st Edition] #28,Pokemon Base Set,40.0,510.0,470.0,1995-06-01,186
715682,Gust of Wind [1st Edition] #93,Pokemon Base Set,16.6,120.0,103.4,1995-06-01,159
630419,Gyarados #6,Pokemon Base Set,12.75,583.59,570.84,1995-06-01,2862
715595,Gyarados [1st Edition] #6,Pokemon Base Set,320.6,10000.0,9679.4,1995-06-01,137
715697,Gyarados [Shadowless] #6,Pokemon Base Set,34.1,2550.0,2515.9,1995-06-01,488
715618,Haunter [1st Edition] #29,Pokemon Base Set,43.5,512.24,468.74,1995-06-01,242
630420,Hitmonchan #7,Pokemon Base Set,8.0,780.0,772.0,1995-06-01,2483
715596,Hitmonchan [1st Edition] #7,Pokemon Base Set,200.0,11999.0,11799.0,1995-06-01,126
715698,Hitmonchan [Shadowless] #7,Pokemon Base Set,16.86,1766.0,1749.14,1995-06-01,406
630486,Imposter Professor Oak #73,Pokemon Base Set,5.0,104.38,99.38,1995-06-01,363
630487,Item Finder #74,Pokemon Base Set,8.66,77.81,69.15,1995-06-01,413
715619,Ivysaur [1st Edition] #30,Pokemon Base Set,81.2,995.0,913.8,1995-06-01,327
715721,Ivysaur [Shadowless] #30,Pokemon Base Set,6.61,149.99,143.38,1995-06-01,320
715620,Jynx [1st Edition] #31,Pokemon Base Set,21.48,454.31,432.83,1995-06-01,193
715621,Kadabra [1st Edition] #32,Pokemon Base Set,43.74,932.51,888.77,1995-06-01,235
715622,Kakuna [1st Edition] #33,Pokemon Base Set,11.0,214.79,203.79,1995-06-01,343
715640,Koffing [1st Edition] #51,Pokemon Base Set,14.27,214.95,200.67999999999998,1995-06-01,430
715689,Lightning Energy [1st Edition] #100,Pokemon Base Set,8.04,148.26,140.22,1995-06-01,189
715597,Machamp [1st Edition] #8,Pokemon Base Set,10.25,901.14,890.89,1999-01-09,2987
715623,Machoke [1st Edition] #34,Pokemon Base Set,32.12,578.08,545.96,1995-06-01,206
715641,Machop [1st Edition] #52,Pokemon Base Set,14.22,241.91,227.69,1995-06-01,421
715624,Magikarp [1st Edition] #35,Pokemon Base Set,61.56,695.86,634.3,1995-06-01,222
715625,Magmar [1st Edition] #36,Pokemon Base Set,17.99,275.0,257.01,1995-06-01,365
715642,Magnemite [1st Edition] #53,Pokemon Base Set,12.75,211.73,198.98,1995-06-01,440
630422,Magneton #9,Pokemon Base Set,9.1,640.0,630.9,1995-06-01,1610
715598,Magneton [1st Edition] #9,Pokemon Base Set,222.37,6300.0,6077.63,1995-06-01,179
715700,Magneton [Shadowless] #9,Pokemon Base Set,22.49,920.01,897.52,1995-06-01,317
715672,Maintenance [1st Edition] #83,Pokemon Base Set,7.57,147.93,140.36,1995-06-01,275
715643,Metapod [1st Edition] #54,Pokemon Base Set,15.64,225.0,209.36,1995-06-01,365
630423,Mewtwo #10,Pokemon Base Set,15.75,870.0,854.25,1995-06-01,2669
6480594,Mewtwo [1999-2000] #10,Pokemon Base Set,10.14,3781.19,3771.05,,176
715599,Mewtwo [1st Edition] #10,Pokemon Base Set,462.92,8000.0,7537.08,1995-06-01,150
715701,Mewtwo [Shadowless] #10,Pokemon Base Set,37.58,3175.0,3137.42,1995-06-01,403
630424,Nidoking #11,Pokemon Base Set,12.25,635.83,623.58,1995-06-01,1641
715600,Nidoking [1st Edition] #11,Pokemon Base Set,249.99,5411.51,5161.52,1995-06-01,155
715702,Nidoking [Shadowless] #11,Pokemon Base Set,38.43,1400.0,1361.57,1995-06-01,327
715644,Nidoran [1st Edition] #55,Pokemon Base Set,17.41,223.5,206.09,1995-06-01,416
715626,Nidorino [1st Edition] #37,Pokemon Base Set,19.99,342.14,322.15,1995-06-01,274
630425,Ninetales #12,Pokemon Base Set,10.2,490.63,480.43,1995-06-01,2391
715601,Ninetales [1st Edition] #12,Pokemon Base Set,405.68,5499.5,5093.82,1995-06-01,103
715703,Ninetales [Shadowless] #12,Pokemon Base Set,25.96,2039.59,2013.6299999999999,1995-06-01,404
715645,Onix [1st Edition] #56,Pokemon Base Set,19.76,308.03,288.27,1995-06-01,402
630435,Pidgeotto #22,Pokemon Base Set,5.68,170.75,165.07,1995-06-01,555
715611,Pidgeotto [1st Edition] #22,Pokemon Base Set,80.32,642.14,561.8199999999999,1995-06-01,159
715713,Pidgeotto [Shadowless] #22,Pokemon Base Set,9.03,159.99,150.96,1995-06-01,171
715646,Pidgey [1st Edition] #57,Pokemon Base Set,19.65,207.8,188.15,1995-06-01,454
7210649,Pikachu [1999-2000] #58,Pokemon Base Set,6.14,163.07,156.93,,125
1089418,Pikachu [1st Edition Red Cheeks] #58,Pokemon Base Set,208.44,5070.62,4862.18,,285
715647,Pikachu [1st Edition] #58,Pokemon Base Set,95.0,1445.0,1350.0,1995-06-01,283
1341321,Pikachu [E3] #58,Pokemon Base Set,18.5,621.13,602.63,,130
2021481,Pikachu [Shadowless Red Cheeks] #58,Pokemon Base Set,23.73,687.0,663.27,,694
715749,Pikachu [Shadowless] #58,Pokemon Base Set,9.74,203.75,194.01,1995-06-01,611
715673,PlusPower [1st Edition] #84,Pokemon Base Set,11.58,239.67,228.08999999999997,1995-06-01,169
715676,Pokedex [1st Edition] #87,Pokemon Base Set,17.0,254.22,237.22,1995-06-01,116
630489,Pokemon Breeder #76,Pokemon Base Set,5.67,142.24,136.57000000000002,1995-06-01,518
715665,Pokemon Breeder [1st Edition] #76,Pokemon Base Set,26.32,352.93,326.61,1995-06-01,110
6663726,Pokemon Breeder [Shadowless] #76,Pokemon Base Set,7.42,154.5,147.08,,210
715674,Pokemon Center [1st Edition] #85,Pokemon Base Set,10.35,150.0,139.65,1995-06-01,238
715675,Pokemon Flute [1st Edition] #86,Pokemon Base Set,14.05,255.82,241.76999999999998,1995-06-01,150
715666,Pokemon Trader [1st Edition] #77,Pokemon Base Set,40.0,369.44,329.44,1995-06-01,160
3951781,Pokemon Trader [Shadowless] #77,Pokemon Base Set,6.5,175.0,168.5,,138
715648,Poliwag [1st Edition] #59,Pokemon Base Set,15.24,215.8,200.56,1995-06-01,426
715627,Poliwhirl [1st Edition] #38,Pokemon Base Set,29.82,345.97,316.15000000000003,1995-06-01,384
630426,Poliwrath #13,Pokemon Base Set,12.5,422.85,410.35,1995-06-01,1978
715602,Poliwrath [1st Edition] #13,Pokemon Base Set,274.77,5314.62,5039.85,1995-06-01,148
715704,Poliwrath [Shadowless] #13,Pokemon Base Set,27.58,1527.22,1499.64,1995-06-01,294
715649,Ponyta [1st Edition] #60,Pokemon Base Set,15.83,240.67,224.83999999999997,1995-06-01,379
715628,Porygon [1st Edition] #39,Pokemon Base Set,19.99,254.16,234.17,1995-06-01,385
715683,Potion [1st Edition] #94,Pokemon Base Set,15.44,185.09,169.65,1995-06-01,143
715677,Professor Oak [1st Edition] #88,Pokemon Base Set,20.0,358.57,338.57,1995-06-01,169
715690,Psychic Energy [1st Edition] #101,Pokemon Base Set,8.99,127.25,118.26,1995-06-01,292
630427,Raichu #14,Pokemon Base Set,19.51,1453.07,1433.56,1995-06-01,1828
715603,Raichu [1st Edition] #14,Pokemon Base Set,208.69,7250.0,7041.31,1995-06-01,174
715705,Raichu [Shadowless] #14,Pokemon Base Set,41.85,1993.81,1951.96,1995-06-01,273
715629,Raticate [1st Edition] #40,Pokemon Base Set,15.25,248.01,232.76,1995-06-01,301
715651,Rattata [1st Edition] #61,Pokemon Base Set,11.0,208.02,197.02,1995-06-01,452
715678,Revive [1st Edition] #89,Pokemon Base Set,15.59,142.5,126.91,1995-06-01,157
715650,Sandshrew [1st Edition] #62,Pokemon Base Set,13.25,199.99,186.74,1995-06-01,392
630491,Scoop Up #78,Pokemon Base Set,7.3,100.0,92.7,1995-06-01,519
715630,Seel [1st Edition] #41,Pokemon Base Set,13.9,244.29,230.39,1995-06-01,365
715652,Squirtle [1st Edition] #63,Pokemon Base Set,90.73,1000.0,909.27,1995-06-01,621
715754,Squirtle [Shadowless] #63,Pokemon Base Set,5.11,222.5,217.39,1995-06-01,708
715653,Starmie [1st Edition] #64,Pokemon Base Set,25.0,274.74,249.74,1995-06-01,211
715654,Staryu [1st Edition] #65,Pokemon Base Set,12.99,213.5,200.51,1995-06-01,411
5962661,Super Energy Removal [Shadowless] #79,Pokemon Base Set,6.36,94.99,88.63,,169
715679,Super Potion [1st Edition] #90,Pokemon Base Set,17.5,166.55,149.05,1995-06-01,124
715684,Switch [1st Edition] #95,Pokemon Base Set,14.59,211.93,197.34,1995-06-01,167
715655,Tangela [1st Edition] #66,Pokemon Base Set,17.31,238.92,221.60999999999999,1995-06-01,353
630428,Venusaur #15,Pokemon Base Set,61.0,1524.85,1463.85,1999-01-09,2254
715604,Venusaur [1st Edition] #15,Pokemon Base Set,723.58,12600.16,11876.58,1995-06-01,181
715706,Venusaur [Shadowless] #15,Pokemon Base Set,124.04,2900.0,2775.96,1995-06-01,359
715656,Voltorb [1st Edition] #67,Pokemon Base Set,14.41,196.05,181.64000000000001,1995-06-01,399
715657,Vulpix [1st Edition] #68,Pokemon Base Set,20.24,275.0,254.76,1995-06-01,417
715631,Wartortle [1st Edition] #42,Pokemon Base Set,75.99,1876.0,1800.01,1995-06-01,285
715691,Water Energy [1st Edition] #102,Pokemon Base Set,10.0,164.54,154.54,1995-06-01,201
715658,Weedle [1st Edition] #69,Pokemon Base Set,24.99,290.0,265.01,1995-06-01,202
630429,Zapdos #16,Pokemon Base Set,15.5,497.36,481.86,1995-06-01,1905
715605,Zapdos [1st Edition] #16,Pokemon Base Set,245.49,4656.1,4410.610000000001,1995-06-01,146
715707,Zapdos [Shadowless] #16,Pokemon Base Set,49.68,2935.05,2885.3700000000003,1995-06-01,350
643564,Alakazam #1,Pokemon Base Set 2,20.19,468.54,448.35,2000-02-24,1010
641805,Blastoise #2,Pokemon Base Set 2,44.8,1846.27,1801.47,2000-02-24,935
3269421,Booster Pack,Pokemon Base Set 2,232.79,426.11,193.32000000000002,,175
641806,Chansey #3,Pokemon Base Set 2,10.0,1452.0,1442.0,2000-02-24,1015
