id,product-name,console-name,loose-price,psa-10-price,price-difference,release-date,sales-volume
3489708,Origin Forme Palkia VSTAR #208,Pokemon Astral Radiance,8.99,36.53,27.54,2022-05-27,298
3489687,Roxanne #188,Pokemon Astral Radiance,7.56,37.56,30.000000000000004,2022-05-27,382
3508409,Shadow Rider Calyrex V #TG17,Pokemon Astral Radiance,8.49,37.5,29.009999999999998,2022-05-27,350
3508410,Shadow Rider Calyrex VMAX #TG18,Pokemon Astral Radiance,6.99,42.76,35.769999999999996,2022-05-27,364
3508405,Starmie V #TG13,Pokemon Astral Radiance,83.3,318.81,235.51,2022-05-27,1340
3489714,Temple of Sinnoh #214,Pokemon Astral Radiance,9.03,43.12,34.089999999999996,2022-05-27,264
3508413,Zacian V #TG21,Pokemon Astral Radiance,17.32,93.73,76.41,2022-05-27,506
3508414,Zamazenta V #TG22,Pokemon Astral Radiance,6.21,34.86,28.65,2022-05-27,392
959609,Darkrai EX #118,Pokemon BREAKpoint,19.22,225.0,205.78,2016-03-02,317
959608,Espeon EX #117,Pokemon BREAKpoint,24.16,285.0,260.84,2016-03-02,516
959543,Espeon EX #52,Pokemon BREAKpoint,8.6,105.64,97.04,2016-03-02,238
959532,Greninja BREAK #41,Pokemon BREAKpoint,7.1,187.5,180.4,2016-03-02,278
959605,Gyarados EX #114,Pokemon BREAKpoint,24.13,197.5,173.37,2016-03-02,488
959615,Gyarados EX #123,Pokemon BREAKpoint,49.96,727.0,677.04,2016-03-02,911
959517,Gyarados EX #26,Pokemon BREAKpoint,5.47,122.5,117.03,2016-03-02,237
959612,Ho-Oh EX #121,Pokemon BREAKpoint,17.25,193.42,176.17,2016-03-02,637
959606,M Gyarados EX #115,Pokemon BREAKpoint,42.89,374.51,331.62,2016-03-02,421
959518,M Gyarados EX #27,Pokemon BREAKpoint,15.07,107.5,92.43,2016-03-02,328
959611,M Scizor EX #120,Pokemon BREAKpoint,19.98,129.0,109.02,2016-03-02,272
959568,M Scizor EX #77,Pokemon BREAKpoint,9.51,88.0,78.49,2016-03-02,289
959607,Manaphy EX #116,Pokemon BREAKpoint,8.0,96.28,88.28,2016-03-02,267
959610,Scizor EX #119,Pokemon BREAKpoint,10.0,130.78,120.78,2016-03-02,331
959613,Skyla #122,Pokemon BREAKpoint,42.45,310.42,267.97,2016-03-02,657
959350,Brigette #161,Pokemon BREAKthrough,19.47,273.23,253.76000000000002,2015-11-04,365
959249,Gengar [Holo] #60,Pokemon BREAKthrough,8.43,325.01,316.58,2015-11-04,279
959351,Giovanni's Scheme #162,Pokemon BREAKthrough,15.91,150.0,134.09,2015-11-04,348
959345,Glalie EX #155,Pokemon BREAKthrough,5.16,112.37,107.21000000000001,2015-11-04,209
959343,Houndoom EX #153,Pokemon BREAKthrough,11.26,196.86,185.60000000000002,2015-11-04,292
959341,M Glalie EX #156,Pokemon BREAKthrough,10.33,205.0,194.67,2015-11-04,223
959223,M Glalie EX #35,Pokemon BREAKthrough,5.0,43.97,38.97,2015-11-04,253
959344,M Houndoom EX #154,Pokemon BREAKthrough,23.54,326.41,302.87,2015-11-04,298
959210,M Houndoom EX #22,Pokemon BREAKthrough,10.29,119.91,109.62,2015-11-04,333
959348,M Mewtwo EX #159,Pokemon BREAKthrough,42.79,399.98,357.19,2015-11-04,411
959349,M Mewtwo EX #160,Pokemon BREAKthrough,29.35,749.99,720.64,2015-11-04,399
959252,M Mewtwo EX #63,Pokemon BREAKthrough,13.64,149.13,135.49,2015-11-04,269
959253,M Mewtwo EX #64,Pokemon BREAKthrough,15.0,144.99,129.99,2015-11-04,297
959346,Mewtwo EX #157,Pokemon BREAKthrough,21.75,290.0,268.25,2015-11-04,289
959347,Mewtwo EX #158,Pokemon BREAKthrough,16.27,224.99,208.72,2015-11-04,455
959352,Mewtwo EX #163,Pokemon BREAKthrough,40.18,683.9,643.72,2015-11-04,464
959353,Mewtwo EX #164,Pokemon BREAKthrough,39.38,521.28,481.9,2015-11-04,444
959238,Raichu BREAK #50,Pokemon BREAKthrough,5.23,56.0,50.769999999999996,2015-11-04,203
715637,Abra [1st Edition] #43,Pokemon Base Set,15.25,279.0,263.75,1995-06-01,454
630414,Alakazam #1,Pokemon Base Set,28.0,813.88,785.88,1995-06-01,1628
715590,Alakazam [1st Edition] #1,Pokemon Base Set,289.1,10749.5,10460.4,1995-06-01,152
715692,Alakazam [Shadowless] #1,Pokemon Base Set,54.48,4999.99,4945.51,1995-06-01,292
715612,Arcanine [1st Edition] #23,Pokemon Base Set,90.0,887.5,797.5,1995-06-01,229
715714,Arcanine [Shadowless] #23,Pokemon Base Set,6.19,230.75,224.56,1995-06-01,245
715680,Bill [1st Edition] #91,Pokemon Base Set,16.15,169.36,153.21,1995-06-01,158
630415,Blastoise #2,Pokemon Base Set,71.21,2874.14,2802.93,1999-01-09,1972
715591,Blastoise [1st Edition] #2,Pokemon Base Set,668.02,20659.69,19991.67,1995-06-01,191
715693,Blastoise [Shadowless] #2,Pokemon Base Set,143.62,12611.87,12468.25,1995-06-01,318
2189363,Booster Pack,Pokemon Base Set,466.32,740.19,273.87000000000006,1999-01-09,1073
6245979,Booster Pack [Shadowless],Pokemon Base Set,1087.58,1234.31,146.73000000000002,,139
715632,Bulbasaur [1st Edition] #44,Pokemon Base Set,111.44,1910.14,1798.7,1995-06-01,265
715735,Bulbasaur [Shadowless] #44,Pokemon Base Set,6.5,234.5,228.0,1995-06-01,584
715633,Caterpie [1st Edition] #45,Pokemon Base Set,19.72,278.02,258.29999999999995,1995-06-01,197
630416,Chansey #3,Pokemon Base Set,13.23,1945.34,1932.11,1995-06-01,1888
715592,Chansey [1st Edition] #3,Pokemon Base Set,264.52,40000.0,39735.48,1995-06-01,155
715694,Chansey [Shadowless] #3,Pokemon Base Set,40.4,2822.5,2782.1,1995-06-01,296
630417,Charizard #4,Pokemon Base Set,252.8,9183.79,8930.990000000002,1999-01-09,2249
7096109,Charizard [1999-2000] #4,Pokemon Base Set,225.0,8844.43,8619.43,1999-10-08,154
715593,Charizard [1st Edition] #4,Pokemon Base Set,3909.64,270956.49,267046.85,1999-02-05,163
715695,Charizard [Shadowless] #4,Pokemon Base Set,600.0,5898.0,5298.0,1995-06-01,425
7418436,Charmander [1999-2000] #46,Pokemon Base Set,5.02,98.0,92.98,,154
715634,Charmander [1st Edition] #46,Pokemon Base Set,84.5,1016.32,931.82,1995-06-01,767
715613,Charmeleon [1st Edition] #24,Pokemon Base Set,82.57,1000.0,917.4300000000001,1995-06-01,257
630418,Clefairy #5,Pokemon Base Set,12.8,1244.72,1231.92,1995-06-01,1503
715659,Clefairy Doll [1st Edition] #70,Pokemon Base Set,39.18,500.71,461.53,1995-06-01,109
3839426,Clefairy Doll [Shadowless] #70,Pokemon Base Set,8.44,234.18,225.74,,118
715594,Clefairy [1st Edition] #5,Pokemon Base Set,198.99,8499.99,8301.0,1995-06-01,114
715696,Clefairy [Shadowless] #5,Pokemon Base Set,35.92,2237.5,2201.58,1995-06-01,303
715669,Defender [1st Edition] #80,Pokemon Base Set,10.04,193.13,183.09,1995-06-01,137
630485,Devolution Spray #72,Pokemon Base Set,6.99,204.25,197.26,1995-06-01,458
715661,Devolution Spray [1st Edition] #72,Pokemon Base Set,19.55,692.09,672.5400000000001,1995-06-01,125
715614,Dewgong [1st Edition] #25,Pokemon Base Set,16.75,400.0,383.25,1995-06-01,325
715635,Diglett [1st Edition] #47,Pokemon Base Set,15.55,207.56,192.01,1995-06-01,383
715636,Doduo [1st Edition] #48,Pokemon Base Set,12.9,225.0,212.1,1995-06-01,368
715685,Double Colorless Energy [1st Edition] #96,Pokemon Base Set,12.32,445.0,432.68,1995-06-01,154
630431,Dragonair #18,Pokemon Base Set,8.83,198.83,190.0,1995-06-01,644
715607,Dragonair [1st Edition] #18,Pokemon Base Set,118.25,2285.5,2167.25,1995-06-01,151
715709,Dragonair [Shadowless] #18,Pokemon Base Set,14.97,435.0,420.03,1995-06-01,220
715615,Dratini [1st Edition] #26,Pokemon Base Set,36.5,692.44,655.94,1995-06-01,203
715638,Drowzee [1st Edition] #49,Pokemon Base Set,14.89,221.61,206.72000000000003,1995-06-01,401
630432,Dugtrio #19,Pokemon Base Set,5.59,100.24,94.64999999999999,1995-06-01,672
715608,Dugtrio [1st Edition] #19,Pokemon Base Set,53.17,749.99,696.82,1995-06-01,146
715710,Dugtrio [Shadowless] #19,Pokemon Base Set,6.2,148.94,142.74,1995-06-01,157
630433,Electabuzz #20,Pokemon Base Set,5.56,110.75,105.19,1995-06-01,742
715609,Electabuzz [1st Edition] #20,Pokemon Base Set,86.0,743.52,657.52,1995-06-01,129
715711,Electabuzz [Shadowless] #20,Pokemon Base Set,8.28,200.0,191.72,1995-06-01,178
715610,Electrode [1st Edition] #21,Pokemon Base Set,50.0,498.41,448.41,1995-06-01,151
715712,Electrode [Shadowless] #21,Pokemon Base Set,9.99,149.99,140.0,1995-06-01,188
715681,Energy Removal [1st Edition] #92,Pokemon Base Set,15.46,198.99,183.53,1995-06-01,143
715670,Energy Retrieval [1st Edition] #81,Pokemon Base Set,12.65,140.0,127.35,1995-06-01,106
715616,Farfetch'd [1st Edition] #27,Pokemon Base Set,31.08,359.6,328.52000000000004,1995-06-01,188
715686,Fighting Energy [1st Edition] #97,Pokemon Base Set,8.54,127.5,118.96000000000001,1995-06-01,210
715687,Fire Energy [1st Edition] #98,Pokemon Base Set,7.99,190.0,182.01,1995-06-01,252
715671,Full Heal [1st Edition] #82,Pokemon Base Set,11.18,170.59,159.41,1995-06-01,321
715639,Gastly [1st Edition] #50,Pokemon Base Set,14.02,300.0,285.98,1995-06-01,417
715688,Grass Energy [1st Edition] #99,Pokemon Base Set,11.82,154.25,142.43,1995-06-01,205
715617,Growlithe [1st Edition] #28,Pokemon Base Set,48.59,510.0,461.40999999999997,1995-06-01,214
715682,Gust of Wind [1st Edition] #93,Pokemon Base Set,17.97,120.0,102.03,1995-06-01,157
630419,Gyarados #6,Pokemon Base Set,12.11,583.59,571.48,1995-06-01,2525
715595,Gyarados [1st Edition] #6,Pokemon Base Set,325.17,9900.0,9574.83,1995-06-01,142
715697,Gyarados [Shadowless] #6,Pokemon Base Set,35.72,2550.0,2514.28,1995-06-01,517
715618,Haunter [1st Edition] #29,Pokemon Base Set,51.0,512.24,461.24,1995-06-01,234
630420,Hitmonchan #7,Pokemon Base Set,9.99,780.0,770.01,1995-06-01,2023
715596,Hitmonchan [1st Edition] #7,Pokemon Base Set,200.0,11999.0,11799.0,1995-06-01,129
715698,Hitmonchan [Shadowless] #7,Pokemon Base Set,18.62,1766.0,1747.38,1995-06-01,411
630487,Item Finder #74,Pokemon Base Set,7.45,77.84,70.39,1995-06-01,446
715619,Ivysaur [1st Edition] #30,Pokemon Base Set,67.0,995.0,928.0,1995-06-01,327
715721,Ivysaur [Shadowless] #30,Pokemon Base Set,6.31,149.99,143.68,1995-06-01,324
715620,Jynx [1st Edition] #31,Pokemon Base Set,21.48,453.88,432.4,1995-06-01,188
715621,Kadabra [1st Edition] #32,Pokemon Base Set,43.69,932.51,888.8199999999999,1995-06-01,231
715622,Kakuna [1st Edition] #33,Pokemon Base Set,14.48,214.79,200.31,1995-06-01,351
715640,Koffing [1st Edition] #51,Pokemon Base Set,13.82,216.31,202.49,1995-06-01,401
715689,Lightning Energy [1st Edition] #100,Pokemon Base Set,8.04,148.12,140.08,1995-06-01,189
715597,Machamp [1st Edition] #8,Pokemon Base Set,11.75,1016.64,1004.89,1999-01-09,2551
715623,Machoke [1st Edition] #34,Pokemon Base Set,31.25,578.08,546.83,1995-06-01,196
715641,Machop [1st Edition] #52,Pokemon Base Set,16.15,241.91,225.76,1995-06-01,489
715624,Magikarp [1st Edition] #35,Pokemon Base Set,64.97,695.86,630.89,1995-06-01,220
715625,Magmar [1st Edition] #36,Pokemon Base Set,16.94,275.0,258.06,1995-06-01,354
715642,Magnemite [1st Edition] #53,Pokemon Base Set,14.37,211.73,197.35999999999999,1995-06-01,422
630422,Magneton #9,Pokemon Base Set,11.15,635.0,623.85,1995-06-01,1530
715598,Magneton [1st Edition] #9,Pokemon Base Set,222.37,6300.0,6077.63,1995-06-01,175
715700,Magneton [Shadowless] #9,Pokemon Base Set,24.01,920.01,896.0,1995-06-01,316
715672,Maintenance [1st Edition] #83,Pokemon Base Set,7.57,147.93,140.36,1995-06-01,262
715643,Metapod [1st Edition] #54,Pokemon Base Set,16.92,225.0,208.07999999999998,1995-06-01,355
630423,Mewtwo #10,Pokemon Base Set,13.35,910.0,896.65,1995-06-01,2101
6480594,Mewtwo [1999-2000] #10,Pokemon Base Set,9.89,3781.19,3771.3,,206
715599,Mewtwo [1st Edition] #10,Pokemon Base Set,462.92,8000.0,7537.08,1995-06-01,147
715701,Mewtwo [Shadowless] #10,Pokemon Base Set,34.29,3567.7,3533.41,1995-06-01,421
630424,Nidoking #11,Pokemon Base Set,19.41,636.16,616.75,1995-06-01,1657
715600,Nidoking [1st Edition] #11,Pokemon Base Set,249.99,5693.37,5443.38,1995-06-01,152
715702,Nidoking [Shadowless] #11,Pokemon Base Set,45.6,1400.0,1354.4,1995-06-01,345
715644,Nidoran [1st Edition] #55,Pokemon Base Set,15.0,226.71,211.71,1995-06-01,413
715626,Nidorino [1st Edition] #37,Pokemon Base Set,16.75,342.14,325.39,1995-06-01,274
630425,Ninetales #12,Pokemon Base Set,9.94,491.0,481.06,1995-06-01,1952
715601,Ninetales [1st Edition] #12,Pokemon Base Set,339.42,5499.5,5160.08,1995-06-01,103
715703,Ninetales [Shadowless] #12,Pokemon Base Set,26.49,2039.75,2013.26,1995-06-01,382
715645,Onix [1st Edition] #56,Pokemon Base Set,20.25,308.03,287.78,1995-06-01,391
630435,Pidgeotto #22,Pokemon Base Set,5.25,170.75,165.5,1995-06-01,537
715611,Pidgeotto [1st Edition] #22,Pokemon Base Set,69.0,641.06,572.06,1995-06-01,162
715713,Pidgeotto [Shadowless] #22,Pokemon Base Set,8.34,159.99,151.65,1995-06-01,178
715646,Pidgey [1st Edition] #57,Pokemon Base Set,15.25,214.55,199.3,1995-06-01,466
7210649,Pikachu [1999-2000] #58,Pokemon Base Set,6.05,129.23,123.17999999999999,,117
1089418,Pikachu [1st Edition Red Cheeks] #58,Pokemon Base Set,207.47,5089.35,4881.88,,290
715647,Pikachu [1st Edition] #58,Pokemon Base Set,91.33,1445.0,1353.67,1995-06-01,314
1341321,Pikachu [E3] #58,Pokemon Base Set,17.74,621.13,603.39,,122
2021481,Pikachu [Shadowless Red Cheeks] #58,Pokemon Base Set,19.99,687.0,667.01,,666
715749,Pikachu [Shadowless] #58,Pokemon Base Set,10.0,203.75,193.75,1995-06-01,575
715673,PlusPower [1st Edition] #84,Pokemon Base Set,14.29,245.32,231.03,1995-06-01,167
715676,Pokedex [1st Edition] #87,Pokemon Base Set,18.3,254.17,235.86999999999998,1995-06-01,114
630489,Pokemon Breeder #76,Pokemon Base Set,5.5,176.4,170.9,1995-06-01,462
715665,Pokemon Breeder [1st Edition] #76,Pokemon Base Set,31.7,352.93,321.23,1995-06-01,111
6663726,Pokemon Breeder [Shadowless] #76,Pokemon Base Set,7.43,155.25,147.82,,200
715674,Pokemon Center [1st Edition] #85,Pokemon Base Set,11.59,150.0,138.41,1995-06-01,255
715675,Pokemon Flute [1st Edition] #86,Pokemon Base Set,14.99,255.96,240.97,1995-06-01,147
715666,Pokemon Trader [1st Edition] #77,Pokemon Base Set,40.76,369.44,328.68,1995-06-01,170
3951781,Pokemon Trader [Shadowless] #77,Pokemon Base Set,6.5,175.0,168.5,,132
715648,Poliwag [1st Edition] #59,Pokemon Base Set,17.0,215.35,198.35,1995-06-01,423
715627,Poliwhirl [1st Edition] #38,Pokemon Base Set,32.85,351.0,318.15,1995-06-01,393
630426,Poliwrath #13,Pokemon Base Set,13.48,432.5,419.02,1995-06-01,1817
715602,Poliwrath [1st Edition] #13,Pokemon Base Set,274.77,5322.23,5047.459999999999,1995-06-01,145
715704,Poliwrath [Shadowless] #13,Pokemon Base Set,25.91,1496.64,1470.73,1995-06-01,283
715649,Ponyta [1st Edition] #60,Pokemon Base Set,16.99,240.67,223.67999999999998,1995-06-01,359
715628,Porygon [1st Edition] #39,Pokemon Base Set,22.72,254.1,231.38,1995-06-01,359
715683,Potion [1st Edition] #94,Pokemon Base Set,16.67,162.66,145.99,1995-06-01,145
715677,Professor Oak [1st Edition] #88,Pokemon Base Set,20.0,358.57,338.57,1995-06-01,165
715690,Psychic Energy [1st Edition] #101,Pokemon Base Set,10.33,127.25,116.92,1995-06-01,281
630427,Raichu #14,Pokemon Base Set,20.5,1446.3,1425.8,1995-06-01,1531
715603,Raichu [1st Edition] #14,Pokemon Base Set,199.25,7250.0,7050.75,1995-06-01,175
715705,Raichu [Shadowless] #14,Pokemon Base Set,41.85,1997.51,1955.66,1995-06-01,269
715629,Raticate [1st Edition] #40,Pokemon Base Set,16.4,248.01,231.60999999999999,1995-06-01,306
715651,Rattata [1st Edition] #61,Pokemon Base Set,12.42,205.0,192.58,1995-06-01,441
715678,Revive [1st Edition] #89,Pokemon Base Set,16.89,142.5,125.61,1995-06-01,158
715650,Sandshrew [1st Edition] #62,Pokemon Base Set,16.75,200.0,183.25,1995-06-01,404
630491,Scoop Up #78,Pokemon Base Set,7.35,100.0,92.65,1995-06-01,502
715667,Scoop Up [1st Edition] #78,Pokemon Base Set,38.43,309.25,270.82,1995-06-01,100
715630,Seel [1st Edition] #41,Pokemon Base Set,13.9,259.94,246.04,1995-06-01,349
715652,Squirtle [1st Edition] #63,Pokemon Base Set,97.65,1000.0,902.35,1995-06-01,628
715754,Squirtle [Shadowless] #63,Pokemon Base Set,6.25,222.5,216.25,1995-06-01,656
715653,Starmie [1st Edition] #64,Pokemon Base Set,23.75,274.87,251.12,1995-06-01,209
715654,Staryu [1st Edition] #65,Pokemon Base Set,11.62,214.09,202.47,1995-06-01,383
5962661,Super Energy Removal [Shadowless] #79,Pokemon Base Set,6.36,94.99,88.63,,169
715679,Super Potion [1st Edition] #90,Pokemon Base Set,19.99,166.55,146.56,1995-06-01,133
715684,Switch [1st Edition] #95,Pokemon Base Set,15.85,213.01,197.16,1995-06-01,167
715655,Tangela [1st Edition] #66,Pokemon Base Set,18.36,238.92,220.56,1995-06-01,341
630428,Venusaur #15,Pokemon Base Set,53.5,1524.85,1471.35,1999-01-09,2036
715604,Venusaur [1st Edition] #15,Pokemon Base Set,711.44,12600.16,11888.72,1995-06-01,176
715706,Venusaur [Shadowless] #15,Pokemon Base Set,109.98,2732.84,2622.86,1995-06-01,368
715656,Voltorb [1st Edition] #67,Pokemon Base Set,13.11,192.5,179.39,1995-06-01,375
715657,Vulpix [1st Edition] #68,Pokemon Base Set,23.92,275.0,251.07999999999998,1995-06-01,431
715631,Wartortle [1st Edition] #42,Pokemon Base Set,77.5,1875.21,1797.71,1995-06-01,309
715691,Water Energy [1st Edition] #102,Pokemon Base Set,9.25,164.49,155.24,1995-06-01,234
715658,Weedle [1st Edition] #69,Pokemon Base Set,25.0,290.0,265.0,1995-06-01,202
630429,Zapdos #16,Pokemon Base Set,15.55,497.36,481.81,1995-06-01,1856
715605,Zapdos [1st Edition] #16,Pokemon Base Set,245.49,4656.1,4410.610000000001,1995-06-01,146
715707,Zapdos [Shadowless] #16,Pokemon Base Set,53.33,2969.12,2915.79,1995-06-01,361
643564,Alakazam #1,Pokemon Base Set 2,18.22,470.71,452.49,2000-02-24,989
641805,Blastoise #2,Pokemon Base Set 2,61.05,1902.02,1840.97,2000-02-24,963
