id,product-name,console-name,loose-price,psa-10-price,price-difference,release-date,sales-volume
715704,Poliwrath [Shadowless] #13,Pokemon Base Set,24.99,1475.0,1450.01,1995-06-01,315
715649,Ponyta [1st Edition] #60,Pokemon Base Set,17.0,225.0,208.0,1995-06-01,341
715628,Porygon [1st Edition] #39,Pokemon Base Set,27.75,254.8,227.05,1995-06-01,373
715683,Potion [1st Edition] #94,Pokemon Base Set,11.59,160.49,148.9,1995-06-01,122
715677,Professor Oak [1st Edition] #88,Pokemon Base Set,19.99,294.84,274.84999999999997,1995-06-01,186
715690,Psychic Energy [1st Edition] #101,Pokemon Base Set,7.99,134.21,126.22000000000001,1995-06-01,245
630427,Raichu #14,Pokemon Base Set,19.66,1172.18,1152.52,1995-06-01,1780
715603,Raichu [1st Edition] #14,Pokemon Base Set,217.42,7630.0,7412.58,1995-06-01,172
715705,Raichu [Shadowless] #14,Pokemon Base Set,42.0,1893.77,1851.77,1995-06-01,270
715629,Raticate [1st Edition] #40,Pokemon Base Set,17.54,237.79,220.25,1995-06-01,312
715651,Rattata [1st Edition] #61,Pokemon Base Set,14.36,192.22,177.86,1995-06-01,366
715678,Revive [1st Edition] #89,Pokemon Base Set,17.03,147.39,130.35999999999999,1995-06-01,189
715650,Sandshrew [1st Edition] #62,Pokemon Base Set,14.13,199.99,185.86,1995-06-01,347
630491,Scoop Up #78,Pokemon Base Set,6.52,106.81,100.29,1995-06-01,670
715630,Seel [1st Edition] #41,Pokemon Base Set,14.21,217.38,203.17,1995-06-01,295
715652,Squirtle [1st Edition] #63,Pokemon Base Set,69.0,999.5,930.5,1995-06-01,557
715754,Squirtle [Shadowless] #63,Pokemon Base Set,6.91,222.2,215.29,1995-06-01,836
715653,Starmie [1st Edition] #64,Pokemon Base Set,23.54,220.0,196.46,1995-06-01,180
715654,Staryu [1st Edition] #65,Pokemon Base Set,13.01,180.0,166.99,1995-06-01,430
5962661,Super Energy Removal [Shadowless] #79,Pokemon Base Set,5.49,94.99,89.5,,109
715679,Super Potion [1st Edition] #90,Pokemon Base Set,15.5,175.0,159.5,1995-06-01,137
715684,Switch [1st Edition] #95,Pokemon Base Set,15.31,126.65,111.34,1995-06-01,176
715655,Tangela [1st Edition] #66,Pokemon Base Set,14.03,233.42,219.39,1995-06-01,354
630428,Venusaur #15,Pokemon Base Set,51.86,1510.68,1458.8200000000002,1999-01-09,2086
715604,Venusaur [1st Edition] #15,Pokemon Base Set,740.55,12676.6,11936.050000000001,1995-06-01,185
715706,Venusaur [Shadowless] #15,Pokemon Base Set,110.12,2950.0,2839.88,1995-06-01,364
715656,Voltorb [1st Edition] #67,Pokemon Base Set,12.66,194.37,181.71,1995-06-01,474
715657,Vulpix [1st Edition] #68,Pokemon Base Set,16.73,240.78,224.05,1995-06-01,356
715631,Wartortle [1st Edition] #42,Pokemon Base Set,70.0,1876.0,1806.0,1995-06-01,268
715733,Wartortle [Shadowless] #42,Pokemon Base Set,5.22,144.17,138.95,1995-06-01,334
715691,Water Energy [1st Edition] #102,Pokemon Base Set,11.25,148.22,136.97,1995-06-01,177
715658,Weedle [1st Edition] #69,Pokemon Base Set,24.05,256.19,232.14,1995-06-01,226
630429,Zapdos #16,Pokemon Base Set,21.5,484.0,462.5,1995-06-01,2216
715605,Zapdos [1st Edition] #16,Pokemon Base Set,288.43,5659.33,5370.9,1995-06-01,151
715707,Zapdos [Shadowless] #16,Pokemon Base Set,44.66,2935.05,2890.3900000000003,1995-06-01,314
643564,Alakazam #1,Pokemon Base Set 2,20.5,499.99,479.49,2000-02-24,832
641805,Blastoise #2,Pokemon Base Set 2,67.5,1488.02,1420.52,2000-02-24,1080
3269421,Booster Pack,Pokemon Base Set 2,228.75,425.77,197.01999999999998,,283
641806,Chansey #3,Pokemon Base Set 2,9.97,1452.0,1442.03,2000-02-24,883
641807,Charizard #4,Pokemon Base Set 2,163.75,8300.0,8136.25,2000-02-24,1402
641808,Clefable #5,Pokemon Base Set 2,10.9,1304.27,1293.37,2000-02-24,629
641809,Clefairy #6,Pokemon Base Set 2,7.5,258.9,251.39999999999998,2000-02-24,717
641825,Dragonair #22,Pokemon Base Set 2,5.36,70.59,65.23,2000-02-24,308
641810,Gyarados #7,Pokemon Base Set 2,17.36,464.16,446.8,2000-02-24,836
641811,Hitmonchan #8,Pokemon Base Set 2,10.95,1399.95,1389.0,2000-02-24,560
641812,Magneton #9,Pokemon Base Set 2,9.47,425.0,415.53,2000-02-24,734
641813,Mewtwo #10,Pokemon Base Set 2,20.43,681.32,660.8900000000001,2000-02-24,688
