id,product-name,console-name,loose-price,psa-10-price,price-difference,release-date,sales-volume
842664,Lugia #149,Pokemon Aquapolis,735.0,11150.0,10415.0,2003-01-15,191
887936,Nidoking #150,Pokemon Aquapolis,241.17,2964.22,2723.0499999999997,2003-01-15,178
842551,Nidoking #24,Pokemon Aquapolis,5.6,54.57,48.97,2003-01-15,114
842552,Ninetales #25,Pokemon Aquapolis,6.59,72.9,66.31,2003-01-15,121
842624,Psyduck #104,Pokemon Aquapolis,25.0,199.0,174.0,2003-01-15,132
887950,Scizor #H21,Pokemon Aquapolis,60.0,600.0,540.0,2003-01-15,122
887954,Suicune #H25,Pokemon Aquapolis,80.49,1162.3,1081.81,2003-01-15,128
887955,Tentacruel #H26,Pokemon Aquapolis,49.97,565.85,515.88,2003-01-15,114
887957,Tyranitar #H28,Pokemon Aquapolis,243.14,1910.81,1667.67,2003-01-15,125
842568,Umbreon #41,Pokemon Aquapolis,48.34,263.43,215.09,2003-01-15,179
887958,Umbreon #H29,Pokemon Aquapolis,234.46,2596.37,2361.91,2003-01-15,157
887960,Victreebel #H30,Pokemon Aquapolis,29.99,349.49,319.5,2003-01-15,129
887962,Zapdos #H32,Pokemon Aquapolis,103.45,844.65,741.1999999999999,2003-01-15,102
925620,Charizard #1,Pokemon Arceus,21.0,1175.0,1154.0,2009-11-04,123
5551260,Charizard [Cracked Ice] #1,Pokemon Arceus,19.99,1848.81,1828.82,,159
3489660,Beedrill V #161,Pokemon Astral Radiance,36.48,112.36,75.88,2022-05-27,832
3508408,Galarian Articuno V #TG16,Pokemon Astral Radiance,8.21,40.21,32.0,2022-05-27,517
3508412,Galarian Moltres V #TG20,Pokemon Astral Radiance,10.59,59.0,48.41,2022-05-27,611
3508411,Galarian Zapdos V #TG19,Pokemon Astral Radiance,7.74,50.59,42.85,2022-05-27,566
3489677,Garchomp V #178,Pokemon Astral Radiance,5.81,41.0,35.19,2022-05-27,288
3508415,Garchomp V #TG23,Pokemon Astral Radiance,57.0,237.46,180.46,2022-05-27,903
3489683,Gardenia's Vigor #184,Pokemon Astral Radiance,6.71,44.69,37.98,2022-05-27,350
3489690,Heatran VMAX #191,Pokemon Astral Radiance,6.93,34.99,28.060000000000002,2022-05-27,216
3489662,Hisuian Lilligant V #163,Pokemon Astral Radiance,16.33,59.54,43.21,2022-05-27,549
3489697,Hisuian Samurott VSTAR #197,Pokemon Astral Radiance,7.48,33.59,26.110000000000003,2022-05-27,216
3489709,Hisuian Samurott VSTAR #209,Pokemon Astral Radiance,5.05,30.61,25.56,2022-05-27,271
3489674,Hisuian Sneasler V #175,Pokemon Astral Radiance,23.58,79.0,55.42,2022-05-27,335
3489692,Hisuian Typhlosion VSTAR #193,Pokemon Astral Radiance,9.49,54.99,45.5,2022-05-27,240
3508406,Ice Rider Calyrex V #TG14,Pokemon Astral Radiance,6.94,35.28,28.34,2022-05-27,464
3508407,Ice Rider Calyrex VMAX #TG15,Pokemon Astral Radiance,5.99,35.0,29.009999999999998,2022-05-27,341
3489685,Irida #186,Pokemon Astral Radiance,14.25,55.0,40.75,2022-05-27,449
3489704,Irida #204,Pokemon Astral Radiance,11.29,38.62,27.33,2022-05-27,231
3489669,Jirachi V #170,Pokemon Astral Radiance,6.44,44.32,37.88,2022-05-27,338
3489705,Kamado #205,Pokemon Astral Radiance,5.02,32.85,27.830000000000002,2022-05-27,133
3489670,Machamp V #171,Pokemon Astral Radiance,7.99,49.0,41.01,2022-05-27,176
3489671,Machamp V #172,Pokemon Astral Radiance,147.69,370.0,222.31,2022-05-27,755
3489693,Machamp VMAX #194,Pokemon Astral Radiance,10.99,49.99,39.0,2022-05-27,239
3489676,Origin Forme Dialga V #177,Pokemon Astral Radiance,51.5,192.5,141.0,2022-05-27,908
3489698,Origin Forme Dialga VSTAR #198,Pokemon Astral Radiance,14.0,47.75,33.75,2022-05-27,172
3489710,Origin Forme Dialga VSTAR #210,Pokemon Astral Radiance,11.7,52.5,40.8,2022-05-27,324
3489666,Origin Forme Palkia V #167,Pokemon Astral Radiance,53.77,233.75,179.98,2022-05-27,1003
3489691,Origin Forme Palkia VSTAR #192,Pokemon Astral Radiance,12.53,48.68,36.15,2022-05-27,166
3489708,Origin Forme Palkia VSTAR #208,Pokemon Astral Radiance,9.99,36.74,26.75,2022-05-27,311
3489687,Roxanne #188,Pokemon Astral Radiance,7.52,36.95,29.430000000000003,2022-05-27,356
3508409,Shadow Rider Calyrex V #TG17,Pokemon Astral Radiance,7.99,35.0,27.009999999999998,2022-05-27,407
3508410,Shadow Rider Calyrex VMAX #TG18,Pokemon Astral Radiance,8.25,41.17,32.92,2022-05-27,424
3508405,Starmie V #TG13,Pokemon Astral Radiance,85.0,313.67,228.67000000000002,2022-05-27,1582
3489714,Temple of Sinnoh #214,Pokemon Astral Radiance,8.97,35.99,27.020000000000003,2022-05-27,310
3508413,Zacian V #TG21,Pokemon Astral Radiance,16.91,84.46,67.55,2022-05-27,671
3508414,Zamazenta V #TG22,Pokemon Astral Radiance,6.8,32.5,25.7,2022-05-27,464
959609,Darkrai EX #118,Pokemon BREAKpoint,18.45,217.99,199.54000000000002,2016-03-02,372
959608,Espeon EX #117,Pokemon BREAKpoint,24.83,272.86,248.03000000000003,2016-03-02,572
959543,Espeon EX #52,Pokemon BREAKpoint,9.83,105.64,95.81,2016-03-02,267
959532,Greninja BREAK #41,Pokemon BREAKpoint,6.62,187.5,180.88,2016-03-02,291
959605,Gyarados EX #114,Pokemon BREAKpoint,25.2,181.5,156.3,2016-03-02,452
959615,Gyarados EX #123,Pokemon BREAKpoint,56.51,796.57,740.0600000000001,2016-03-02,882
959517,Gyarados EX #26,Pokemon BREAKpoint,5.94,122.5,116.56,2016-03-02,241
959612,Ho-Oh EX #121,Pokemon BREAKpoint,16.07,164.05,147.98000000000002,2016-03-02,533
959606,M Gyarados EX #115,Pokemon BREAKpoint,49.14,328.22,279.08000000000004,2016-03-02,437
959518,M Gyarados EX #27,Pokemon BREAKpoint,19.56,107.5,87.94,2016-03-02,285
959611,M Scizor EX #120,Pokemon BREAKpoint,17.17,129.0,111.83,2016-03-02,276
959568,M Scizor EX #77,Pokemon BREAKpoint,8.52,88.0,79.48,2016-03-02,324
959607,Manaphy EX #116,Pokemon BREAKpoint,6.99,84.5,77.51,2016-03-02,279
959610,Scizor EX #119,Pokemon BREAKpoint,8.92,127.5,118.58,2016-03-02,315
959613,Skyla #122,Pokemon BREAKpoint,35.23,299.99,264.76,2016-03-02,723
959350,Brigette #161,Pokemon BREAKthrough,19.99,276.73,256.74,2015-11-04,405
959249,Gengar [Holo] #60,Pokemon BREAKthrough,9.0,325.02,316.02,2015-11-04,238
959351,Giovanni's Scheme #162,Pokemon BREAKthrough,14.36,150.0,135.64,2015-11-04,430
959343,Houndoom EX #153,Pokemon BREAKthrough,14.12,170.53,156.41,2015-11-04,290
959341,M Glalie EX #156,Pokemon BREAKthrough,9.91,205.0,195.09,2015-11-04,254
959223,M Glalie EX #35,Pokemon BREAKthrough,5.02,44.03,39.010000000000005,2015-11-04,228
959344,M Houndoom EX #154,Pokemon BREAKthrough,18.0,299.99,281.99,2015-11-04,304
959210,M Houndoom EX #22,Pokemon BREAKthrough,9.26,119.97,110.71,2015-11-04,340
959348,M Mewtwo EX #159,Pokemon BREAKthrough,39.51,393.75,354.24,2015-11-04,416
959349,M Mewtwo EX #160,Pokemon BREAKthrough,23.0,637.5,614.5,2015-11-04,424
959252,M Mewtwo EX #63,Pokemon BREAKthrough,12.35,163.48,151.13,2015-11-04,265
959253,M Mewtwo EX #64,Pokemon BREAKthrough,16.49,144.99,128.5,2015-11-04,300
959346,Mewtwo EX #157,Pokemon BREAKthrough,19.99,298.93,278.94,2015-11-04,316
959347,Mewtwo EX #158,Pokemon BREAKthrough,18.81,203.1,184.29,2015-11-04,376
959352,Mewtwo EX #163,Pokemon BREAKthrough,35.0,662.0,627.0,2015-11-04,479
959353,Mewtwo EX #164,Pokemon BREAKthrough,40.04,527.93,487.88999999999993,2015-11-04,475
959238,Raichu BREAK #50,Pokemon BREAKthrough,5.0,55.49,50.49,2015-11-04,214
715637,Abra [1st Edition] #43,Pokemon Base Set,18.99,279.0,260.01,1995-06-01,486
630414,Alakazam #1,Pokemon Base Set,24.96,819.56,794.5999999999999,1995-06-01,1839
715590,Alakazam [1st Edition] #1,Pokemon Base Set,247.19,10300.0,10052.81,1995-06-01,148
715692,Alakazam [Shadowless] #1,Pokemon Base Set,58.0,4999.99,4941.99,1995-06-01,293
715612,Arcanine [1st Edition] #23,Pokemon Base Set,86.15,887.8,801.65,1995-06-01,227
715714,Arcanine [Shadowless] #23,Pokemon Base Set,6.41,193.85,187.44,1995-06-01,259
715708,Beedrill [Shadowless] #17,Pokemon Base Set,6.35,156.76,150.41,1995-06-01,263
715680,Bill [1st Edition] #91,Pokemon Base Set,15.22,169.33,154.11,1995-06-01,149
630415,Blastoise #2,Pokemon Base Set,69.35,2873.73,2804.38,1999-01-09,2219
715591,Blastoise [1st Edition] #2,Pokemon Base Set,697.41,20659.69,19962.28,1995-06-01,194
715693,Blastoise [Shadowless] #2,Pokemon Base Set,141.92,12611.87,12469.95,1995-06-01,326
2189363,Booster Pack,Pokemon Base Set,492.91,740.19,247.28000000000003,1999-01-09,1190
6245979,Booster Pack [Shadowless],Pokemon Base Set,1043.76,1363.72,319.96000000000004,,146
715632,Bulbasaur [1st Edition] #44,Pokemon Base Set,108.0,1910.14,1802.14,1995-06-01,273
715735,Bulbasaur [Shadowless] #44,Pokemon Base Set,6.47,234.33,227.86,1995-06-01,609
715633,Caterpie [1st Edition] #45,Pokemon Base Set,18.99,279.54,260.55,1995-06-01,199
630416,Chansey #3,Pokemon Base Set,13.2,1945.34,1932.1399999999999,1995-06-01,1930
715592,Chansey [1st Edition] #3,Pokemon Base Set,256.52,40000.0,39743.48,1995-06-01,162
715694,Chansey [Shadowless] #3,Pokemon Base Set,41.35,2652.37,2611.02,1995-06-01,316
630417,Charizard #4,Pokemon Base Set,224.0,9000.0,8776.0,1999-01-09,2556
7096109,Charizard [1999-2000] #4,Pokemon Base Set,257.9,8521.26,8263.36,1999-10-08,161
715593,Charizard [1st Edition] #4,Pokemon Base Set,3883.89,270728.89,266845.0,1999-02-05,170
715695,Charizard [Shadowless] #4,Pokemon Base Set,554.01,5972.0,5417.99,1995-06-01,480
7418436,Charmander [1999-2000] #46,Pokemon Base Set,5.03,98.0,92.97,,162
715634,Charmander [1st Edition] #46,Pokemon Base Set,81.5,1019.05,937.55,1995-06-01,639
715613,Charmeleon [1st Edition] #24,Pokemon Base Set,78.45,1000.0,921.55,1995-06-01,234
630418,Clefairy #5,Pokemon Base Set,10.5,1244.72,1234.22,1995-06-01,1733
715659,Clefairy Doll [1st Edition] #70,Pokemon Base Set,36.15,500.71,464.56,1995-06-01,109
3839426,Clefairy Doll [Shadowless] #70,Pokemon Base Set,9.83,234.18,224.35,,116
715594,Clefairy [1st Edition] #5,Pokemon Base Set,209.95,8499.99,8290.039999999999,1995-06-01,115
715696,Clefairy [Shadowless] #5,Pokemon Base Set,32.55,2237.5,2204.95,1995-06-01,321
715669,Defender [1st Edition] #80,Pokemon Base Set,9.62,191.52,181.9,1995-06-01,143
715661,Devolution Spray [1st Edition] #72,Pokemon Base Set,20.25,692.09,671.84,1995-06-01,122
715614,Dewgong [1st Edition] #25,Pokemon Base Set,15.5,400.0,384.5,1995-06-01,312
715635,Diglett [1st Edition] #47,Pokemon Base Set,14.99,207.56,192.57,1995-06-01,386
715636,Doduo [1st Edition] #48,Pokemon Base Set,13.75,227.55,213.8,1995-06-01,396
715685,Double Colorless Energy [1st Edition] #96,Pokemon Base Set,14.52,455.53,441.01,1995-06-01,157
630431,Dragonair #18,Pokemon Base Set,5.66,194.5,188.84,1995-06-01,596
715607,Dragonair [1st Edition] #18,Pokemon Base Set,142.44,2285.5,2143.06,1995-06-01,155
715709,Dragonair [Shadowless] #18,Pokemon Base Set,16.04,435.0,418.96,1995-06-01,163
715615,Dratini [1st Edition] #26,Pokemon Base Set,42.21,700.92,658.7099999999999,1995-06-01,196
715638,Drowzee [1st Edition] #49,Pokemon Base Set,14.89,203.65,188.76,1995-06-01,380
715608,Dugtrio [1st Edition] #19,Pokemon Base Set,38.3,749.99,711.69,1995-06-01,147
715710,Dugtrio [Shadowless] #19,Pokemon Base Set,7.19,148.94,141.75,1995-06-01,156
630433,Electabuzz #20,Pokemon Base Set,5.55,110.75,105.2,1995-06-01,752
715609,Electabuzz [1st Edition] #20,Pokemon Base Set,72.89,741.53,668.64,1995-06-01,129
715711,Electabuzz [Shadowless] #20,Pokemon Base Set,8.11,192.83,184.72000000000003,1995-06-01,170
630434,Electrode #21,Pokemon Base Set,5.22,151.63,146.41,1995-06-01,710
715610,Electrode [1st Edition] #21,Pokemon Base Set,41.21,504.53,463.32,1995-06-01,149
715712,Electrode [Shadowless] #21,Pokemon Base Set,10.64,149.99,139.35000000000002,1995-06-01,190
715681,Energy Removal [1st Edition] #92,Pokemon Base Set,13.67,198.99,185.32000000000002,1995-06-01,142
715670,Energy Retrieval [1st Edition] #81,Pokemon Base Set,12.59,140.0,127.41,1995-06-01,103
715616,Farfetch'd [1st Edition] #27,Pokemon Base Set,27.0,358.2,331.2,1995-06-01,190
715686,Fighting Energy [1st Edition] #97,Pokemon Base Set,7.38,127.5,120.12,1995-06-01,212
715687,Fire Energy [1st Edition] #98,Pokemon Base Set,8.18,190.0,181.82,1995-06-01,228
715671,Full Heal [1st Edition] #82,Pokemon Base Set,10.86,170.59,159.73000000000002,1995-06-01,317
715639,Gastly [1st Edition] #50,Pokemon Base Set,18.43,304.92,286.49,1995-06-01,439
715688,Grass Energy [1st Edition] #99,Pokemon Base Set,10.74,154.2,143.45999999999998,1995-06-01,194
715617,Growlithe [1st Edition] #28,Pokemon Base Set,44.5,510.0,465.5,1995-06-01,180
715682,Gust of Wind [1st Edition] #93,Pokemon Base Set,15.19,120.0,104.81,1995-06-01,158
630419,Gyarados #6,Pokemon Base Set,11.68,583.59,571.9100000000001,1995-06-01,2668
715595,Gyarados [1st Edition] #6,Pokemon Base Set,317.67,10000.0,9682.33,1995-06-01,136
715697,Gyarados [Shadowless] #6,Pokemon Base Set,30.9,2550.0,2519.1,1995-06-01,497
715618,Haunter [1st Edition] #29,Pokemon Base Set,41.49,512.24,470.75,1995-06-01,238
630420,Hitmonchan #7,Pokemon Base Set,8.0,780.0,772.0,1995-06-01,2692
715596,Hitmonchan [1st Edition] #7,Pokemon Base Set,200.39,11999.0,11798.61,1995-06-01,122
715698,Hitmonchan [Shadowless] #7,Pokemon Base Set,17.23,1766.0,1748.77,1995-06-01,400
630487,Item Finder #74,Pokemon Base Set,8.0,77.79,69.79,1995-06-01,423
715619,Ivysaur [1st Edition] #30,Pokemon Base Set,80.16,995.0,914.84,1995-06-01,332
715721,Ivysaur [Shadowless] #30,Pokemon Base Set,6.61,149.99,143.38,1995-06-01,331
715620,Jynx [1st Edition] #31,Pokemon Base Set,21.33,453.06,431.73,1995-06-01,198
715621,Kadabra [1st Edition] #32,Pokemon Base Set,43.83,932.51,888.68,1995-06-01,224
715622,Kakuna [1st Edition] #33,Pokemon Base Set,10.18,214.79,204.60999999999999,1995-06-01,349
715640,Koffing [1st Edition] #51,Pokemon Base Set,14.27,214.9,200.63,1995-06-01,450
715689,Lightning Energy [1st Edition] #100,Pokemon Base Set,8.0,149.19,141.19,1995-06-01,189
715597,Machamp [1st Edition] #8,Pokemon Base Set,12.41,901.14,888.73,1999-01-09,3061
715623,Machoke [1st Edition] #34,Pokemon Base Set,25.73,574.15,548.42,1995-06-01,202
715641,Machop [1st Edition] #52,Pokemon Base Set,13.86,241.91,228.05,1995-06-01,452
715624,Magikarp [1st Edition] #35,Pokemon Base Set,62.15,695.86,633.71,1995-06-01,228
715625,Magmar [1st Edition] #36,Pokemon Base Set,19.25,275.0,255.75,1995-06-01,358
715642,Magnemite [1st Edition] #53,Pokemon Base Set,12.66,211.73,199.07,1995-06-01,451
630422,Magneton #9,Pokemon Base Set,12.17,640.0,627.83,1995-06-01,1618
715598,Magneton [1st Edition] #9,Pokemon Base Set,222.37,6300.0,6077.63,1995-06-01,179
715700,Magneton [Shadowless] #9,Pokemon Base Set,22.85,920.02,897.17,1995-06-01,315
715672,Maintenance [1st Edition] #83,Pokemon Base Set,6.56,147.93,141.37,1995-06-01,280
715643,Metapod [1st Edition] #54,Pokemon Base Set,15.64,225.0,209.36,1995-06-01,378
630423,Mewtwo #10,Pokemon Base Set,14.99,870.0,855.01,1995-06-01,2770
6480594,Mewtwo [1999-2000] #10,Pokemon Base Set,11.35,3727.58,3716.23,,149
715599,Mewtwo [1st Edition] #10,Pokemon Base Set,462.92,8000.0,7537.08,1995-06-01,147
715701,Mewtwo [Shadowless] #10,Pokemon Base Set,40.4,3168.7,3128.2999999999997,1995-06-01,372
630424,Nidoking #11,Pokemon Base Set,13.48,635.4,621.92,1995-06-01,1543
715600,Nidoking [1st Edition] #11,Pokemon Base Set,249.99,5411.51,5161.52,1995-06-01,155
715702,Nidoking [Shadowless] #11,Pokemon Base Set,37.65,1400.0,1362.35,1995-06-01,328
715644,Nidoran [1st Edition] #55,Pokemon Base Set,16.66,223.5,206.84,1995-06-01,415
715626,Nidorino [1st Edition] #37,Pokemon Base Set,20.0,338.33,318.33,1995-06-01,275
630425,Ninetales #12,Pokemon Base Set,10.72,490.27,479.54999999999995,1995-06-01,2642
715601,Ninetales [1st Edition] #12,Pokemon Base Set,405.68,5499.5,5093.82,1995-06-01,103
715703,Ninetales [Shadowless] #12,Pokemon Base Set,25.91,2039.51,2013.6,1995-06-01,405
715645,Onix [1st Edition] #56,Pokemon Base Set,20.0,308.03,288.03,1995-06-01,417
630435,Pidgeotto #22,Pokemon Base Set,6.03,170.75,164.72,1995-06-01,549
715611,Pidgeotto [1st Edition] #22,Pokemon Base Set,78.25,649.87,571.62,1995-06-01,161
715713,Pidgeotto [Shadowless] #22,Pokemon Base Set,9.46,159.99,150.53,1995-06-01,175
715646,Pidgey [1st Edition] #57,Pokemon Base Set,19.88,228.27,208.39000000000001,1995-06-01,465
7210649,Pikachu [1999-2000] #58,Pokemon Base Set,6.26,162.92,156.66,,128
1089418,Pikachu [1st Edition Red Cheeks] #58,Pokemon Base Set,211.71,5045.64,4833.93,,282
715647,Pikachu [1st Edition] #58,Pokemon Base Set,95.0,1445.0,1350.0,1995-06-01,279
1341321,Pikachu [E3] #58,Pokemon Base Set,18.5,621.13,602.63,,130
2021481,Pikachu [Shadowless Red Cheeks] #58,Pokemon Base Set,19.99,687.0,667.01,,711
715749,Pikachu [Shadowless] #58,Pokemon Base Set,12.24,203.75,191.51,1995-06-01,641
715673,PlusPower [1st Edition] #84,Pokemon Base Set,11.51,239.67,228.16,1995-06-01,167
715676,Pokedex [1st Edition] #87,Pokemon Base Set,16.97,254.31,237.34,1995-06-01,109
630489,Pokemon Breeder #76,Pokemon Base Set,5.0,142.24,137.24,1995-06-01,538
715665,Pokemon Breeder [1st Edition] #76,Pokemon Base Set,26.84,352.93,326.09000000000003,1995-06-01,110
6663726,Pokemon Breeder [Shadowless] #76,Pokemon Base Set,7.44,149.98,142.54,,205
715674,Pokemon Center [1st Edition] #85,Pokemon Base Set,9.99,150.92,140.92999999999998,1995-06-01,229
715675,Pokemon Flute [1st Edition] #86,Pokemon Base Set,14.05,255.55,241.5,1995-06-01,152
715666,Pokemon Trader [1st Edition] #77,Pokemon Base Set,37.5,369.45,331.95,1995-06-01,155
3951781,Pokemon Trader [Shadowless] #77,Pokemon Base Set,6.5,175.0,168.5,,138
715648,Poliwag [1st Edition] #59,Pokemon Base Set,15.24,215.8,200.56,1995-06-01,443
715627,Poliwhirl [1st Edition] #38,Pokemon Base Set,29.08,345.97,316.89000000000004,1995-06-01,390
630426,Poliwrath #13,Pokemon Base Set,12.09,422.85,410.76000000000005,1995-06-01,1791
715602,Poliwrath [1st Edition] #13,Pokemon Base Set,274.79,5550.52,5275.7300000000005,1995-06-01,150
715704,Poliwrath [Shadowless] #13,Pokemon Base Set,27.57,1546.53,1518.96,1995-06-01,291
715649,Ponyta [1st Edition] #60,Pokemon Base Set,17.7,240.67,222.97,1995-06-01,374
715628,Porygon [1st Edition] #39,Pokemon Base Set,17.81,254.19,236.38,1995-06-01,395
715683,Potion [1st Edition] #94,Pokemon Base Set,15.44,185.09,169.65,1995-06-01,143
715677,Professor Oak [1st Edition] #88,Pokemon Base Set,20.0,358.57,338.57,1995-06-01,170
715690,Psychic Energy [1st Edition] #101,Pokemon Base Set,8.18,127.25,119.07,1995-06-01,291
630427,Raichu #14,Pokemon Base Set,15.94,1455.74,1439.8,1995-06-01,1959
715603,Raichu [1st Edition] #14,Pokemon Base Set,208.69,7250.0,7041.31,1995-06-01,174
715705,Raichu [Shadowless] #14,Pokemon Base Set,41.77,2006.82,1965.05,1995-06-01,280
715629,Raticate [1st Edition] #40,Pokemon Base Set,15.5,248.01,232.51,1995-06-01,296
715651,Rattata [1st Edition] #61,Pokemon Base Set,11.0,208.2,197.2,1995-06-01,459
715678,Revive [1st Edition] #89,Pokemon Base Set,15.59,142.5,126.91,1995-06-01,160
715650,Sandshrew [1st Edition] #62,Pokemon Base Set,13.25,199.99,186.74,1995-06-01,412
630491,Scoop Up #78,Pokemon Base Set,7.99,100.0,92.01,1995-06-01,498
6663727,Scoop Up [Shadowless] #78,Pokemon Base Set,7.3,131.81,124.51,,101
715630,Seel [1st Edition] #41,Pokemon Base Set,14.75,240.99,226.24,1995-06-01,366
715652,Squirtle [1st Edition] #63,Pokemon Base Set,89.29,1000.0,910.71,1995-06-01,626
715754,Squirtle [Shadowless] #63,Pokemon Base Set,5.22,222.5,217.28,1995-06-01,664
715653,Starmie [1st Edition] #64,Pokemon Base Set,22.75,273.96,251.20999999999998,1995-06-01,215
715654,Staryu [1st Edition] #65,Pokemon Base Set,12.99,213.5,200.51,1995-06-01,429
5962661,Super Energy Removal [Shadowless] #79,Pokemon Base Set,6.36,94.99,88.63,,182
715679,Super Potion [1st Edition] #90,Pokemon Base Set,15.9,191.06,175.16,1995-06-01,127
715684,Switch [1st Edition] #95,Pokemon Base Set,15.11,209.76,194.64999999999998,1995-06-01,173
715655,Tangela [1st Edition] #66,Pokemon Base Set,16.89,232.5,215.61,1995-06-01,366
630428,Venusaur #15,Pokemon Base Set,58.18,1685.34,1627.1599999999999,1999-01-09,2293
715604,Venusaur [1st Edition] #15,Pokemon Base Set,745.28,12600.16,11854.88,1995-06-01,167
715706,Venusaur [Shadowless] #15,Pokemon Base Set,124.36,2900.0,2775.64,1995-06-01,365
715656,Voltorb [1st Edition] #67,Pokemon Base Set,14.41,192.27,177.86,1995-06-01,398
715657,Vulpix [1st Edition] #68,Pokemon Base Set,18.55,272.21,253.65999999999997,1995-06-01,422
715631,Wartortle [1st Edition] #42,Pokemon Base Set,80.5,1876.0,1795.5,1995-06-01,294
715733,Wartortle [Shadowless] #42,Pokemon Base Set,5.5,199.99,194.49,1995-06-01,371
715691,Water Energy [1st Edition] #102,Pokemon Base Set,9.75,164.52,154.77,1995-06-01,197
715658,Weedle [1st Edition] #69,Pokemon Base Set,24.99,290.0,265.01,1995-06-01,203
630429,Zapdos #16,Pokemon Base Set,14.89,493.86,478.97,1995-06-01,2046
715605,Zapdos [1st Edition] #16,Pokemon Base Set,245.48,4663.16,4417.68,1995-06-01,148
715707,Zapdos [Shadowless] #16,Pokemon Base Set,50.5,2935.05,2884.55,1995-06-01,344
643564,Alakazam #1,Pokemon Base Set 2,17.74,467.78,450.03999999999996,2000-02-24,925
641805,Blastoise #2,Pokemon Base Set 2,42.1,1891.69,1849.5900000000001,2000-02-24,892
3269421,Booster Pack,Pokemon Base Set 2,224.75,426.05,201.3,,192
641806,Chansey #3,Pokemon Base Set 2,10.0,1452.0,1442.0,2000-02-24,866
641807,Charizard #4,Pokemon Base Set 2,213.71,8300.0,8086.29,2000-02-24,1235
641808,Clefable #5,Pokemon Base Set 2,9.0,1304.27,1295.27,2000-02-24,634
641809,Clefairy #6,Pokemon Base Set 2,7.44,283.89,276.45,2000-02-24,862
641825,Dragonair #22,Pokemon Base Set 2,5.56,70.59,65.03,2000-02-24,361
641810,Gyarados #7,Pokemon Base Set 2,15.99,499.69,483.7,2000-02-24,626
