id,product-name,console-name,loose-price,psa-10-price,price-difference,release-date,sales-volume
959102,Sceptile EX #84,Pokemon Ancient Origins,16.0,207.5,191.5,2015-08-12,189
959113,Steven #95,Pokemon Ancient Origins,18.94,185.15,166.21,2015-08-12,210
959109,Tyranitar EX #91,Pokemon Ancient Origins,19.81,271.0,251.19,2015-08-12,253
887948,Arcanine #H2,Pokemon Aquapolis,98.12,1412.87,1314.75,2003-01-15,108
842597,Cubone #72,Pokemon Aquapolis,5.42,79.24,73.82,2003-01-15,205
842600,Eevee #75,Pokemon Aquapolis,14.99,133.97,118.98,2003-01-15,163
887967,Entei #H8,Pokemon Aquapolis,90.09,800.27,710.18,2003-01-15,106
887968,Espeon #H9,Pokemon Aquapolis,169.1,1130.13,961.0300000000001,2003-01-15,121
842603,Grimer #79,Pokemon Aquapolis,5.0,64.1,59.099999999999994,2003-01-15,121
887939,Houndoom #H11,Pokemon Aquapolis,144.18,2775.19,2631.01,2003-01-15,126
887940,Hypno #H12,Pokemon Aquapolis,38.86,483.59,444.72999999999996,2003-01-15,102
887935,Kingdra #148,Pokemon Aquapolis,156.25,1500.0,1343.75,2003-01-15,138
842664,Lugia #149,Pokemon Aquapolis,717.31,9700.0,8982.69,2003-01-15,176
887936,Nidoking #150,Pokemon Aquapolis,278.67,2817.89,2539.22,2003-01-15,166
842551,Nidoking #24,Pokemon Aquapolis,5.07,54.14,49.07,2003-01-15,104
842552,Ninetales #25,Pokemon Aquapolis,5.99,72.9,66.91000000000001,2003-01-15,127
842624,Psyduck #104,Pokemon Aquapolis,25.0,199.0,174.0,2003-01-15,128
887950,Scizor #H21,Pokemon Aquapolis,60.0,600.0,540.0,2003-01-15,122
887954,Suicune #H25,Pokemon Aquapolis,94.99,1162.3,1067.31,2003-01-15,124
887955,Tentacruel #H26,Pokemon Aquapolis,50.33,565.85,515.52,2003-01-15,112
887957,Tyranitar #H28,Pokemon Aquapolis,180.0,1905.37,1725.37,2003-01-15,121
842568,Umbreon #41,Pokemon Aquapolis,48.38,218.15,169.77,2003-01-15,179
887958,Umbreon #H29,Pokemon Aquapolis,275.7,2596.37,2320.67,2003-01-15,158
887960,Victreebel #H30,Pokemon Aquapolis,37.08,349.39,312.31,2003-01-15,128
887962,Zapdos #H32,Pokemon Aquapolis,103.45,844.65,741.1999999999999,2003-01-15,102
925620,Charizard #1,Pokemon Arceus,22.46,1175.0,1152.54,2009-11-04,132
5551260,Charizard [Cracked Ice] #1,Pokemon Arceus,19.99,1852.13,1832.14,,163
3489660,Beedrill V #161,Pokemon Astral Radiance,39.44,112.5,73.06,2022-05-27,824
3508408,Galarian Articuno V #TG16,Pokemon Astral Radiance,8.97,40.42,31.450000000000003,2022-05-27,579
3508412,Galarian Moltres V #TG20,Pokemon Astral Radiance,10.23,54.39,44.16,2022-05-27,593
3508411,Galarian Zapdos V #TG19,Pokemon Astral Radiance,7.99,50.59,42.6,2022-05-27,603
3489677,Garchomp V #178,Pokemon Astral Radiance,5.32,36.53,31.21,2022-05-27,301
3508415,Garchomp V #TG23,Pokemon Astral Radiance,62.7,227.5,164.8,2022-05-27,948
3489683,Gardenia's Vigor #184,Pokemon Astral Radiance,6.45,44.69,38.239999999999995,2022-05-27,359
3489690,Heatran VMAX #191,Pokemon Astral Radiance,6.5,34.99,28.490000000000002,2022-05-27,189
3489662,Hisuian Lilligant V #163,Pokemon Astral Radiance,15.47,60.88,45.410000000000004,2022-05-27,513
3489697,Hisuian Samurott VSTAR #197,Pokemon Astral Radiance,7.48,33.59,26.110000000000003,2022-05-27,216
3489674,Hisuian Sneasler V #175,Pokemon Astral Radiance,24.75,77.31,52.56,2022-05-27,335
3489692,Hisuian Typhlosion VSTAR #193,Pokemon Astral Radiance,9.6,54.99,45.39,2022-05-27,253
3508406,Ice Rider Calyrex V #TG14,Pokemon Astral Radiance,6.28,33.68,27.4,2022-05-27,430
3508407,Ice Rider Calyrex VMAX #TG15,Pokemon Astral Radiance,6.13,33.0,26.87,2022-05-27,322
3489685,Irida #186,Pokemon Astral Radiance,14.27,55.0,40.730000000000004,2022-05-27,464
3489704,Irida #204,Pokemon Astral Radiance,11.99,38.62,26.629999999999995,2022-05-27,234
3489669,Jirachi V #170,Pokemon Astral Radiance,6.99,47.0,40.01,2022-05-27,308
3489705,Kamado #205,Pokemon Astral Radiance,5.56,32.06,26.500000000000004,2022-05-27,121
3489670,Machamp V #171,Pokemon Astral Radiance,8.13,38.35,30.22,2022-05-27,155
3489671,Machamp V #172,Pokemon Astral Radiance,144.29,370.5,226.21,2022-05-27,802
3489693,Machamp VMAX #194,Pokemon Astral Radiance,10.99,49.99,39.0,2022-05-27,254
3489676,Origin Forme Dialga V #177,Pokemon Astral Radiance,49.99,195.25,145.26,2022-05-27,960
3489698,Origin Forme Dialga VSTAR #198,Pokemon Astral Radiance,15.45,48.99,33.540000000000006,2022-05-27,171
3489710,Origin Forme Dialga VSTAR #210,Pokemon Astral Radiance,11.97,51.09,39.120000000000005,2022-05-27,335
3489666,Origin Forme Palkia V #167,Pokemon Astral Radiance,53.77,222.5,168.73,2022-05-27,1060
3489691,Origin Forme Palkia VSTAR #192,Pokemon Astral Radiance,16.97,46.36,29.39,2022-05-27,160
3489708,Origin Forme Palkia VSTAR #208,Pokemon Astral Radiance,9.2,36.69,27.49,2022-05-27,283
3489687,Roxanne #188,Pokemon Astral Radiance,7.51,35.82,28.310000000000002,2022-05-27,377
3508409,Shadow Rider Calyrex V #TG17,Pokemon Astral Radiance,7.56,35.0,27.44,2022-05-27,423
3508410,Shadow Rider Calyrex VMAX #TG18,Pokemon Astral Radiance,7.1,42.5,35.4,2022-05-27,411
3508405,Starmie V #TG13,Pokemon Astral Radiance,80.5,295.0,214.5,2022-05-27,1505
3489714,Temple of Sinnoh #214,Pokemon Astral Radiance,8.75,36.0,27.25,2022-05-27,320
3508413,Zacian V #TG21,Pokemon Astral Radiance,16.51,84.46,67.94999999999999,2022-05-27,746
3508414,Zamazenta V #TG22,Pokemon Astral Radiance,5.81,32.94,27.13,2022-05-27,422
959609,Darkrai EX #118,Pokemon BREAKpoint,17.77,217.98,200.20999999999998,2016-03-02,353
959608,Espeon EX #117,Pokemon BREAKpoint,22.06,272.94,250.88,2016-03-02,526
959543,Espeon EX #52,Pokemon BREAKpoint,9.99,109.75,99.76,2016-03-02,274
959532,Greninja BREAK #41,Pokemon BREAKpoint,6.85,187.5,180.65,2016-03-02,313
959605,Gyarados EX #114,Pokemon BREAKpoint,22.07,175.0,152.93,2016-03-02,412
959615,Gyarados EX #123,Pokemon BREAKpoint,49.95,784.5,734.55,2016-03-02,826
959517,Gyarados EX #26,Pokemon BREAKpoint,5.95,122.5,116.55,2016-03-02,261
959612,Ho-Oh EX #121,Pokemon BREAKpoint,15.0,160.0,145.0,2016-03-02,484
959606,M Gyarados EX #115,Pokemon BREAKpoint,49.65,327.15,277.5,2016-03-02,464
959518,M Gyarados EX #27,Pokemon BREAKpoint,17.25,107.5,90.25,2016-03-02,298
959611,M Scizor EX #120,Pokemon BREAKpoint,16.9,129.0,112.1,2016-03-02,290
959568,M Scizor EX #77,Pokemon BREAKpoint,9.13,88.0,78.87,2016-03-02,301
959607,Manaphy EX #116,Pokemon BREAKpoint,7.99,80.0,72.01,2016-03-02,262
959610,Scizor EX #119,Pokemon BREAKpoint,9.12,131.25,122.13,2016-03-02,300
959613,Skyla #122,Pokemon BREAKpoint,35.11,299.99,264.88,2016-03-02,721
959350,Brigette #161,Pokemon BREAKthrough,19.24,276.73,257.49,2015-11-04,410
959249,Gengar [Holo] #60,Pokemon BREAKthrough,7.99,325.03,317.03999999999996,2015-11-04,223
959407,Gengar [Reverse Holo] #60,Pokemon BREAKthrough,7.28,299.99,292.71000000000004,2015-11-04,107
959351,Giovanni's Scheme #162,Pokemon BREAKthrough,13.25,149.99,136.74,2015-11-04,487
959343,Houndoom EX #153,Pokemon BREAKthrough,11.21,168.02,156.81,2015-11-04,300
959341,M Glalie EX #156,Pokemon BREAKthrough,10.0,187.0,177.0,2015-11-04,253
959344,M Houndoom EX #154,Pokemon BREAKthrough,19.36,299.99,280.63,2015-11-04,314
959210,M Houndoom EX #22,Pokemon BREAKthrough,9.2,119.97,110.77,2015-11-04,308
959348,M Mewtwo EX #159,Pokemon BREAKthrough,35.56,393.75,358.19,2015-11-04,417
959349,M Mewtwo EX #160,Pokemon BREAKthrough,23.0,575.0,552.0,2015-11-04,437
959252,M Mewtwo EX #63,Pokemon BREAKthrough,15.4,163.48,148.07999999999998,2015-11-04,285
959253,M Mewtwo EX #64,Pokemon BREAKthrough,15.68,144.99,129.31,2015-11-04,328
959346,Mewtwo EX #157,Pokemon BREAKthrough,18.75,297.87,279.12,2015-11-04,334
959347,Mewtwo EX #158,Pokemon BREAKthrough,18.85,202.7,183.85,2015-11-04,353
959352,Mewtwo EX #163,Pokemon BREAKthrough,35.0,662.0,627.0,2015-11-04,454
959353,Mewtwo EX #164,Pokemon BREAKthrough,45.97,527.93,481.9599999999999,2015-11-04,492
959238,Raichu BREAK #50,Pokemon BREAKthrough,5.23,55.49,50.260000000000005,2015-11-04,206
715637,Abra [1st Edition] #43,Pokemon Base Set,19.99,277.06,257.07,1995-06-01,504
630414,Alakazam #1,Pokemon Base Set,27.63,819.56,791.93,1995-06-01,1759
715590,Alakazam [1st Edition] #1,Pokemon Base Set,274.03,10300.0,10025.97,1995-06-01,143
715692,Alakazam [Shadowless] #1,Pokemon Base Set,56.53,4999.99,4943.46,1995-06-01,298
715612,Arcanine [1st Edition] #23,Pokemon Base Set,90.88,864.04,773.16,1995-06-01,221
715714,Arcanine [Shadowless] #23,Pokemon Base Set,5.76,193.58,187.82000000000002,1995-06-01,271
715708,Beedrill [Shadowless] #17,Pokemon Base Set,7.46,157.5,150.04,1995-06-01,252
715680,Bill [1st Edition] #91,Pokemon Base Set,14.06,169.84,155.78,1995-06-01,149
630415,Blastoise #2,Pokemon Base Set,66.47,2873.32,2806.8500000000004,1999-01-09,2264
715591,Blastoise [1st Edition] #2,Pokemon Base Set,697.41,20659.69,19962.28,1995-06-01,194
715693,Blastoise [Shadowless] #2,Pokemon Base Set,136.25,12611.87,12475.62,1995-06-01,325
2189363,Booster Pack,Pokemon Base Set,505.82,737.74,231.92000000000002,1999-01-09,789
6245979,Booster Pack [Shadowless],Pokemon Base Set,1044.87,1363.72,318.85000000000014,,155
715632,Bulbasaur [1st Edition] #44,Pokemon Base Set,106.0,1910.14,1804.14,1995-06-01,274
715735,Bulbasaur [Shadowless] #44,Pokemon Base Set,5.7,234.33,228.63000000000002,1995-06-01,638
715633,Caterpie [1st Edition] #45,Pokemon Base Set,18.92,279.09,260.16999999999996,1995-06-01,203
630416,Chansey #3,Pokemon Base Set,12.98,2407.62,2394.64,1995-06-01,1452
715592,Chansey [1st Edition] #3,Pokemon Base Set,255.0,40000.0,39745.0,1995-06-01,153
715694,Chansey [Shadowless] #3,Pokemon Base Set,37.33,2412.63,2375.3,1995-06-01,317
630417,Charizard #4,Pokemon Base Set,220.0,9000.0,8780.0,1999-01-09,2607
7096109,Charizard [1999-2000] #4,Pokemon Base Set,236.65,8398.44,8161.790000000001,1999-10-08,170
715593,Charizard [1st Edition] #4,Pokemon Base Set,3844.48,270468.77,266624.29000000004,1999-02-05,170
715695,Charizard [Shadowless] #4,Pokemon Base Set,543.37,5972.0,5428.63,1995-06-01,455
7418436,Charmander [1999-2000] #46,Pokemon Base Set,5.03,98.0,92.97,,162
715634,Charmander [1st Edition] #46,Pokemon Base Set,74.17,1064.83,990.66,1995-06-01,632
715613,Charmeleon [1st Edition] #24,Pokemon Base Set,74.99,1010.94,935.95,1995-06-01,233
630418,Clefairy #5,Pokemon Base Set,11.15,1244.72,1233.57,1995-06-01,1528
630483,Clefairy Doll #70,Pokemon Base Set,5.07,110.0,104.93,1995-06-01,602
715659,Clefairy Doll [1st Edition] #70,Pokemon Base Set,41.97,500.71,458.74,1995-06-01,111
3839426,Clefairy Doll [Shadowless] #70,Pokemon Base Set,9.93,234.18,224.25,,112
715594,Clefairy [1st Edition] #5,Pokemon Base Set,209.95,8499.99,8290.039999999999,1995-06-01,116
715696,Clefairy [Shadowless] #5,Pokemon Base Set,29.4,2237.5,2208.1,1995-06-01,286
715669,Defender [1st Edition] #80,Pokemon Base Set,9.62,191.52,181.9,1995-06-01,143
715661,Devolution Spray [1st Edition] #72,Pokemon Base Set,20.25,506.14,485.89,1995-06-01,126
715614,Dewgong [1st Edition] #25,Pokemon Base Set,14.99,377.5,362.51,1995-06-01,322
715635,Diglett [1st Edition] #47,Pokemon Base Set,15.66,214.25,198.59,1995-06-01,384
715636,Doduo [1st Edition] #48,Pokemon Base Set,13.75,227.55,213.8,1995-06-01,404
715685,Double Colorless Energy [1st Edition] #96,Pokemon Base Set,12.41,455.53,443.11999999999995,1995-06-01,150
630431,Dragonair #18,Pokemon Base Set,5.0,191.88,186.88,1995-06-01,627
715607,Dragonair [1st Edition] #18,Pokemon Base Set,170.99,2285.5,2114.51,1995-06-01,152
715709,Dragonair [Shadowless] #18,Pokemon Base Set,16.04,435.0,418.96,1995-06-01,163
715615,Dratini [1st Edition] #26,Pokemon Base Set,41.72,700.92,659.1999999999999,1995-06-01,201
715638,Drowzee [1st Edition] #49,Pokemon Base Set,13.76,208.13,194.37,1995-06-01,390
630432,Dugtrio #19,Pokemon Base Set,5.0,100.24,95.24,1995-06-01,696
715608,Dugtrio [1st Edition] #19,Pokemon Base Set,38.3,749.99,711.69,1995-06-01,147
715710,Dugtrio [Shadowless] #19,Pokemon Base Set,8.92,148.94,140.02,1995-06-01,159
630433,Electabuzz #20,Pokemon Base Set,5.37,109.88,104.50999999999999,1995-06-01,724
715609,Electabuzz [1st Edition] #20,Pokemon Base Set,72.89,741.53,668.64,1995-06-01,129
715711,Electabuzz [Shadowless] #20,Pokemon Base Set,8.09,192.83,184.74,1995-06-01,178
630434,Electrode #21,Pokemon Base Set,5.15,136.47,131.32,1995-06-01,765
715610,Electrode [1st Edition] #21,Pokemon Base Set,45.0,492.56,447.56,1995-06-01,145
715712,Electrode [Shadowless] #21,Pokemon Base Set,9.52,138.21,128.69,1995-06-01,172
715681,Energy Removal [1st Edition] #92,Pokemon Base Set,12.87,164.04,151.17,1995-06-01,145
715670,Energy Retrieval [1st Edition] #81,Pokemon Base Set,12.57,140.0,127.43,1995-06-01,105
715616,Farfetch'd [1st Edition] #27,Pokemon Base Set,28.34,356.8,328.46000000000004,1995-06-01,194
715686,Fighting Energy [1st Edition] #97,Pokemon Base Set,7.12,122.45,115.33,1995-06-01,203
715687,Fire Energy [1st Edition] #98,Pokemon Base Set,7.99,190.0,182.01,1995-06-01,224
715671,Full Heal [1st Edition] #82,Pokemon Base Set,10.24,178.62,168.38,1995-06-01,333
715639,Gastly [1st Edition] #50,Pokemon Base Set,18.25,304.92,286.67,1995-06-01,448
715688,Grass Energy [1st Edition] #99,Pokemon Base Set,10.65,154.2,143.54999999999998,1995-06-01,190
715617,Growlithe [1st Edition] #28,Pokemon Base Set,39.5,510.01,470.51,1995-06-01,174
715682,Gust of Wind [1st Edition] #93,Pokemon Base Set,12.36,119.55,107.19,1995-06-01,163
630419,Gyarados #6,Pokemon Base Set,15.42,583.59,568.1700000000001,1995-06-01,2602
715595,Gyarados [1st Edition] #6,Pokemon Base Set,322.42,10000.0,9677.58,1995-06-01,136
715697,Gyarados [Shadowless] #6,Pokemon Base Set,30.9,2550.0,2519.1,1995-06-01,462
715618,Haunter [1st Edition] #29,Pokemon Base Set,39.21,516.0,476.79,1995-06-01,244
630420,Hitmonchan #7,Pokemon Base Set,7.92,780.0,772.08,1995-06-01,2195
715596,Hitmonchan [1st Edition] #7,Pokemon Base Set,227.03,11999.0,11771.97,1995-06-01,119
715698,Hitmonchan [Shadowless] #7,Pokemon Base Set,16.99,1766.0,1749.01,1995-06-01,411
630487,Item Finder #74,Pokemon Base Set,7.93,77.0,69.07,1995-06-01,455
715619,Ivysaur [1st Edition] #30,Pokemon Base Set,54.7,995.0,940.3,1995-06-01,308
715721,Ivysaur [Shadowless] #30,Pokemon Base Set,6.0,149.99,143.99,1995-06-01,341
715620,Jynx [1st Edition] #31,Pokemon Base Set,30.0,395.0,365.0,1995-06-01,182
715621,Kadabra [1st Edition] #32,Pokemon Base Set,46.46,932.51,886.05,1995-06-01,214
715622,Kakuna [1st Edition] #33,Pokemon Base Set,10.9,200.0,189.1,1995-06-01,355
715640,Koffing [1st Edition] #51,Pokemon Base Set,14.78,215.0,200.22,1995-06-01,451
4602501,Lass [Shadowless] #75,Pokemon Base Set,5.75,61.0,55.25,,134
715689,Lightning Energy [1st Edition] #100,Pokemon Base Set,8.18,149.23,141.04999999999998,1995-06-01,186
715597,Machamp [1st Edition] #8,Pokemon Base Set,12.46,901.14,888.68,1999-01-09,3301
715623,Machoke [1st Edition] #34,Pokemon Base Set,29.99,574.15,544.16,1995-06-01,197
715641,Machop [1st Edition] #52,Pokemon Base Set,14.3,225.0,210.7,1995-06-01,431
715624,Magikarp [1st Edition] #35,Pokemon Base Set,64.35,693.41,629.06,1995-06-01,233
715625,Magmar [1st Edition] #36,Pokemon Base Set,18.49,274.5,256.01,1995-06-01,372
715642,Magnemite [1st Edition] #53,Pokemon Base Set,12.99,205.94,192.95,1995-06-01,455
630422,Magneton #9,Pokemon Base Set,11.01,640.0,628.99,1995-06-01,1905
715598,Magneton [1st Edition] #9,Pokemon Base Set,222.23,6300.0,6077.77,1995-06-01,180
715700,Magneton [Shadowless] #9,Pokemon Base Set,24.48,920.04,895.56,1995-06-01,315
715672,Maintenance [1st Edition] #83,Pokemon Base Set,6.56,163.75,157.19,1995-06-01,277
715643,Metapod [1st Edition] #54,Pokemon Base Set,15.64,225.0,209.36,1995-06-01,387
630423,Mewtwo #10,Pokemon Base Set,17.48,840.0,822.52,1995-06-01,2517
6480594,Mewtwo [1999-2000] #10,Pokemon Base Set,11.35,3727.58,3716.23,,149
715599,Mewtwo [1st Edition] #10,Pokemon Base Set,457.73,8000.0,7542.27,1995-06-01,151
715701,Mewtwo [Shadowless] #10,Pokemon Base Set,30.86,3168.7,3137.8399999999997,1995-06-01,384
630424,Nidoking #11,Pokemon Base Set,14.99,634.53,619.54,1995-06-01,1456
715600,Nidoking [1st Edition] #11,Pokemon Base Set,244.16,5377.45,5133.29,1995-06-01,156
715702,Nidoking [Shadowless] #11,Pokemon Base Set,32.99,1400.0,1367.01,1995-06-01,344
715644,Nidoran [1st Edition] #55,Pokemon Base Set,17.52,219.43,201.91,1995-06-01,430
715626,Nidorino [1st Edition] #37,Pokemon Base Set,20.5,300.0,279.5,1995-06-01,271
630425,Ninetales #12,Pokemon Base Set,11.6,482.0,470.4,1995-06-01,2401
715601,Ninetales [1st Edition] #12,Pokemon Base Set,402.37,5499.5,5097.13,1995-06-01,104
715703,Ninetales [Shadowless] #12,Pokemon Base Set,26.44,2039.43,2012.99,1995-06-01,415
715645,Onix [1st Edition] #56,Pokemon Base Set,19.71,299.99,280.28000000000003,1995-06-01,419
715611,Pidgeotto [1st Edition] #22,Pokemon Base Set,59.97,655.14,595.17,1995-06-01,145
715713,Pidgeotto [Shadowless] #22,Pokemon Base Set,9.99,140.5,130.51,1995-06-01,178
715646,Pidgey [1st Edition] #57,Pokemon Base Set,15.81,240.48,224.67,1995-06-01,449
7210649,Pikachu [1999-2000] #58,Pokemon Base Set,8.0,162.61,154.61,,111
1089418,Pikachu [1st Edition Red Cheeks] #58,Pokemon Base Set,217.69,4995.67,4777.9800000000005,,277
715647,Pikachu [1st Edition] #58,Pokemon Base Set,129.99,1368.76,1238.77,1995-06-01,298
1341321,Pikachu [E3] #58,Pokemon Base Set,18.5,621.13,602.63,,138
2021481,Pikachu [Shadowless Red Cheeks] #58,Pokemon Base Set,19.99,666.78,646.79,,739
715749,Pikachu [Shadowless] #58,Pokemon Base Set,14.99,208.47,193.48,1995-06-01,631
715673,PlusPower [1st Edition] #84,Pokemon Base Set,11.51,239.67,228.16,1995-06-01,167
715676,Pokedex [1st Edition] #87,Pokemon Base Set,14.8,254.63,239.82999999999998,1995-06-01,110
630489,Pokemon Breeder #76,Pokemon Base Set,6.0,142.24,136.24,1995-06-01,561
715665,Pokemon Breeder [1st Edition] #76,Pokemon Base Set,28.41,399.99,371.58,1995-06-01,113
6663726,Pokemon Breeder [Shadowless] #76,Pokemon Base Set,7.44,149.98,142.54,,205
715674,Pokemon Center [1st Edition] #85,Pokemon Base Set,9.76,151.83,142.07000000000002,1995-06-01,217
715675,Pokemon Flute [1st Edition] #86,Pokemon Base Set,18.71,255.01,236.29999999999998,1995-06-01,153
715666,Pokemon Trader [1st Edition] #77,Pokemon Base Set,36.0,369.47,333.47,1995-06-01,152
3951781,Pokemon Trader [Shadowless] #77,Pokemon Base Set,6.82,175.0,168.18,,140
715648,Poliwag [1st Edition] #59,Pokemon Base Set,16.54,219.99,203.45000000000002,1995-06-01,439
715627,Poliwhirl [1st Edition] #38,Pokemon Base Set,25.0,340.27,315.27,1995-06-01,346
630426,Poliwrath #13,Pokemon Base Set,11.54,422.85,411.31,1995-06-01,1492
715602,Poliwrath [1st Edition] #13,Pokemon Base Set,272.0,5550.52,5278.52,1995-06-01,145
715704,Poliwrath [Shadowless] #13,Pokemon Base Set,30.25,1484.72,1454.47,1995-06-01,284
715649,Ponyta [1st Edition] #60,Pokemon Base Set,17.7,235.96,218.26000000000002,1995-06-01,393
715628,Porygon [1st Edition] #39,Pokemon Base Set,16.81,254.62,237.81,1995-06-01,405
715683,Potion [1st Edition] #94,Pokemon Base Set,15.37,185.49,170.12,1995-06-01,147
715677,Professor Oak [1st Edition] #88,Pokemon Base Set,20.0,358.57,338.57,1995-06-01,171
715690,Psychic Energy [1st Edition] #101,Pokemon Base Set,8.09,127.25,119.16,1995-06-01,307
630427,Raichu #14,Pokemon Base Set,15.44,1458.76,1443.32,1995-06-01,1769
715603,Raichu [1st Edition] #14,Pokemon Base Set,208.73,7250.0,7041.27,1995-06-01,177
715705,Raichu [Shadowless] #14,Pokemon Base Set,42.75,1910.21,1867.46,1995-06-01,279
715629,Raticate [1st Edition] #40,Pokemon Base Set,16.13,237.53,221.4,1995-06-01,290
715651,Rattata [1st Edition] #61,Pokemon Base Set,13.12,208.28,195.16,1995-06-01,458
715678,Revive [1st Edition] #89,Pokemon Base Set,16.99,165.5,148.51,1995-06-01,165
715650,Sandshrew [1st Edition] #62,Pokemon Base Set,14.17,230.74,216.57000000000002,1995-06-01,398
630491,Scoop Up #78,Pokemon Base Set,6.83,100.0,93.17,1995-06-01,518
715667,Scoop Up [1st Edition] #78,Pokemon Base Set,33.78,307.26,273.48,1995-06-01,100
6663727,Scoop Up [Shadowless] #78,Pokemon Base Set,7.3,131.81,124.51,,101
715630,Seel [1st Edition] #41,Pokemon Base Set,14.75,241.22,226.47,1995-06-01,361
715652,Squirtle [1st Edition] #63,Pokemon Base Set,88.66,999.27,910.61,1995-06-01,579
715754,Squirtle [Shadowless] #63,Pokemon Base Set,5.23,222.5,217.27,1995-06-01,696
715653,Starmie [1st Edition] #64,Pokemon Base Set,26.0,272.93,246.93,1995-06-01,212
715654,Staryu [1st Edition] #65,Pokemon Base Set,12.18,217.01,204.82999999999998,1995-06-01,448
5962661,Super Energy Removal [Shadowless] #79,Pokemon Base Set,6.36,94.99,88.63,,182
715679,Super Potion [1st Edition] #90,Pokemon Base Set,13.64,215.41,201.76999999999998,1995-06-01,127
715684,Switch [1st Edition] #95,Pokemon Base Set,18.7,210.95,192.25,1995-06-01,165
715655,Tangela [1st Edition] #66,Pokemon Base Set,15.73,232.5,216.77,1995-06-01,346
630428,Venusaur #15,Pokemon Base Set,52.51,1685.34,1632.83,1999-01-09,1875
715604,Venusaur [1st Edition] #15,Pokemon Base Set,745.09,12676.6,11931.51,1995-06-01,170
715706,Venusaur [Shadowless] #15,Pokemon Base Set,125.0,2900.0,2775.0,1995-06-01,366
715656,Voltorb [1st Edition] #67,Pokemon Base Set,14.6,183.54,168.94,1995-06-01,384
715657,Vulpix [1st Edition] #68,Pokemon Base Set,18.02,272.21,254.18999999999997,1995-06-01,406
715631,Wartortle [1st Edition] #42,Pokemon Base Set,81.0,1876.0,1795.0,1995-06-01,278
715733,Wartortle [Shadowless] #42,Pokemon Base Set,5.96,177.4,171.44,1995-06-01,394
715691,Water Energy [1st Edition] #102,Pokemon Base Set,9.75,164.36,154.61,1995-06-01,190
715658,Weedle [1st Edition] #69,Pokemon Base Set,22.88,275.0,252.12,1995-06-01,218
630429,Zapdos #16,Pokemon Base Set,17.66,493.88,476.21999999999997,1995-06-01,2194
715605,Zapdos [1st Edition] #16,Pokemon Base Set,248.12,4680.88,4432.76,1995-06-01,149
715707,Zapdos [Shadowless] #16,Pokemon Base Set,43.31,2935.05,2891.7400000000002,1995-06-01,326
643564,Alakazam #1,Pokemon Base Set 2,17.84,467.06,449.22,2000-02-24,843
641805,Blastoise #2,Pokemon Base Set 2,50.02,1904.95,1854.93,2000-02-24,942
3269421,Booster Pack,Pokemon Base Set 2,224.75,426.02,201.26999999999998,,205
641806,Chansey #3,Pokemon Base Set 2,11.09,1452.0,1440.91,2000-02-24,893
